O,D,Bike_time,Bike_dist
97,34,3995.53,19.46
97,35,4510.32,22.47
97,36,2514.49,12.48
97,37,2978.89,14.67
97,38,2738.21,13.62
97,39,2791.63,13.77
97,40,4762.41,23.07
97,41,4415.5,21.96
97,42,3181.45,15.67
97,43,2561.56,12.77
97,44,7155.8,34.27
97,45,1135.42,5.61
97,46,2508.87,12.36
97,47,3348.99,16.47
97,48,3116.64,15.41
97,49,3946.44,19.65
97,50,3702.14,17.85
97,51,3507.14,17.36
97,52,1700.65,8.31
97,53,6455.08,31.76
97,54,4998.91,24.79
97,55,4742.82,23.63
97,56,3227.7,16.02
97,57,2258.66,11.2
97,58,3612.75,18.04
97,59,3257.39,16.14
97,60,4220.92,21.02
97,61,1078.25,5.16
97,62,5314.47,26.47
97,63,5697.04,28.34
97,64,4691.43,23.1
97,65,4365.71,21.47
97,66,2252.91,11.14
97,67,1085.45,5.29
97,68,933.42,4.61
97,69,1865.09,9.2
97,70,1889.39,8.91
97,71,5250.88,26.1
97,72,1915.56,9.36
97,73,2952.19,14.73
97,74,2093.8,10.25
97,75,4077.76,20.03
97,76,4707.08,23.39
97,77,5089.89,25.14
97,78,5652.93,27.98
97,79,4911.39,24.32
97,80,3412.46,16.97
97,81,3534.9,17.6
97,82,3703.11,18.43
97,83,4097.17,20.34
97,84,3793.75,18.83
97,85,3370.4,16.78
97,86,3770.94,18.39
97,87,3594.78,17.6
97,88,5665.77,28.21
97,89,3858.01,19.13
97,90,2917.34,14.5
97,91,2853.06,13.56
97,92,2882.29,14.37
97,93,2478.31,12.37
97,94,1846.77,9.22
97,95,2274.3,11.34
97,96,3362.86,16.79
97,97,0,0
97,98,557.76,2.79
97,99,3409.58,17.03
97,100,3018.63,15.05
97,101,615.31,3.06
97,102,6578.39,32.15
97,103,1388.56,6.88
97,104,1978.9,9.83
97,105,1422.39,7.06
97,106,2884.59,13.68
97,107,2772.1,12.09
97,108,2966.72,14.68
97,109,2543.35,12.69
97,110,2804.38,13.68
97,111,2749.54,13.67
97,112,1267.16,6.07
97,113,5265.85,25.14
97,114,1895.29,9.46
98,1,3435.13,16.94
98,2,976.69,4.88
98,3,3043.14,14.96
98,4,3551.63,17.52
98,5,3844.15,18.82
98,6,744.49,3.63
98,7,2775.58,13.63
98,8,2357.61,11.75
98,9,3918.9,19.51
98,10,2412.38,12.06
98,11,3675.41,17.53
98,12,3131.14,15.48
98,13,4353.16,21.48
98,14,4736,23.44
98,15,4013.41,20.02
98,16,5154.11,25.42
98,17,4792.3,23.88
98,18,4256.46,21.25
98,19,5442.33,26.85
98,20,3182.2,15.67
98,21,1028.43,5.11
98,22,1210.38,6.05
98,23,3672.15,18.12
98,24,2947.96,14.5
98,25,4112.21,20.33
98,26,3212.25,15.97
98,27,2549.51,12.51
98,28,3198.97,15.7
98,29,1534.79,7.47
98,30,3538.31,17.4
98,31,2858.13,14.22
98,32,1092.5,5.27
98,33,4715.54,23.54
98,34,4269.83,20.9
98,35,4784.62,23.91
98,36,2788.79,13.92
98,37,3104.36,15.2
98,38,3012.51,15.06
98,39,2527.73,12.53
98,40,4498.52,21.83
98,41,4689.81,23.4
98,42,3455.75,17.11
98,43,2955.79,14.74
98,44,7430.1,35.71
98,45,1251.23,6.19
98,46,2244.97,11.13
98,47,3085.09,15.24
98,48,2852.74,14.17
98,49,3709.11,18.4
98,50,3438.24,16.62
98,51,3243.24,16.13
98,52,1436.76,7.07
98,53,6729.38,33.2
98,54,5273.21,26.23
98,55,5017.12,25.07
98,56,3502.01,17.46
98,57,2532.97,12.64
98,58,3375.42,16.79
98,59,2886.4,14.26
98,60,4495.22,22.45
98,61,1544.16,7.52
98,62,5588.78,27.91
98,63,5971.35,29.78
98,64,4427.53,21.86
98,65,4101.81,20.23
98,66,2212.87,10.96
98,67,1201.26,5.87
98,68,1040.2,5.1
98,69,1990.56,9.74
98,70,2005.2,9.49
98,71,5525.18,27.54
98,72,1566.25,7.7
98,73,2873.72,14.28
98,74,1829.91,9.02
98,75,3813.86,18.79
98,76,4469.74,22.14
98,77,4852.56,23.89
98,78,5927.23,29.42
98,79,5185.69,25.76
98,80,3686.76,18.41
98,81,3809.2,19.04
98,82,3977.42,19.87
98,83,4222.65,20.88
98,84,3919.23,19.36
98,85,3477.17,17.27
98,86,3896.41,18.93
98,87,3491.26,17.37
98,88,5940.08,29.65
98,89,4132.31,20.57
98,90,3191.64,15.94
98,91,3127.36,15
98,92,2989.07,14.85
98,93,2585.09,12.86
98,94,1953.55,9.7
98,95,2381.08,11.82
98,96,3125.53,15.54
98,97,496.9,2.48
98,98,0,0
98,99,3516.36,17.52
98,100,3125.41,15.54
98,101,975.06,4.36
98,102,6852.69,33.59
98,103,1662.86,8.31
98,104,2253.2,11.27
98,105,1816.62,9.04
98,106,3278.83,15.65
98,107,3166.34,14.06
98,108,2616.69,12.86
98,109,2295.44,11.42
98,110,2540.48,12.45
98,111,2538.1,12.6
98,112,1003.26,4.84
98,113,5001.95,23.91
98,114,1784.24,8.9
99,1,2163.91,10.81
99,2,3327.06,16.59
99,3,2215.07,10.82
99,4,1742.99,8.7
99,5,1558.59,7.66
99,6,3105.37,15.38
99,7,1699.15,8.5
99,8,3544.5,17.67
99,9,2984.93,14.91
99,10,3529.97,17.6
99,11,3051.31,14.61
99,12,3010.74,14.76
99,13,2809.31,13.99
99,14,5330.66,26.41
99,15,4873.05,24.29
99,16,3849.44,18.97
99,17,3592.46,17.95
99,18,3203.21,16
99,19,3898.49,19.36
99,20,2492.13,12.45
99,21,3777.14,18.81
99,22,3401.75,16.96
99,23,1957.33,9.78
99,24,2482.01,12.41
99,25,2440.17,12.19
99,26,455.63,2.28
99,27,2286.3,11.36
99,28,1424.78,7.12
99,29,2126.49,10.49
99,30,1159.86,5.79
99,31,1082.75,5.41
99,32,2639.71,13.16
99,33,4266.93,21.31
99,34,4248.34,21.07
99,35,4828.15,23.95
99,36,2863.47,14.27
99,37,2538.26,12.54
99,38,3426.92,17.1
99,39,2234.83,10.96
99,40,2612.94,12.61
99,41,5374.18,26.85
99,42,4293.29,21.45
99,43,4659.65,23.03
99,44,6829.37,33.92
99,45,2924.96,14.6
99,46,2135.45,10.47
99,47,2267.41,11.18
99,48,932.44,4.66
99,49,839.12,4.18
99,50,1479.66,6.92
99,51,1394.5,6.97
99,52,2122.31,10.51
99,53,6151.88,30.36
99,54,5351.67,26.69
99,55,4915.32,24.55
99,56,3359.15,16.79
99,57,3830.12,19.09
99,58,498.43,2.49
99,59,1190.92,5.92
99,60,3523.15,17.59
99,61,3411.37,16.49
99,62,4671.02,23.35
99,63,4756.26,23.68
99,64,2053,10.16
99,65,2242.24,11.1
99,66,1850.2,9.25
99,67,2694.26,13.42
99,68,2702.86,13.39
99,69,2501.06,12.39
99,70,2342.38,11.04
99,71,4163.2,20.76
99,72,2502.04,12.1
99,73,748.27,3.74
99,74,1913.48,9.3
99,75,1965.13,9.64
99,76,1601.49,8
99,77,1984.31,9.75
99,78,4570.24,22.6
99,79,3563.3,17.72
99,80,4546.4,22.68
99,81,4668.84,23.3
99,82,3788.96,18.83
99,83,2762.71,13.8
99,84,2607.94,13.03
99,85,790.86,3.93
99,86,1559.78,7.48
99,87,1013,5.07
99,88,5317.78,26.54
99,89,4726.97,23.54
99,90,3990.28,19.92
99,91,3943.76,19.05
99,92,670.55,3.35
99,93,979.46,4.85
99,94,1637.96,8.19
99,95,1420.46,7.1
99,96,414.92,2.04
99,97,3415.88,17.03
99,98,3538.52,17.6
99,99,0,0
99,100,799.98,4
99,101,4026.21,20.06
99,102,6066.98,29.64
99,103,2881.76,14.23
99,104,2878.31,14.27
99,105,3579.65,17.29
99,106,4199.49,20.5
99,107,4929.36,22.31
99,108,1120.56,5.57
99,109,1155.88,5.78
99,110,1572.49,7.66
99,111,1079.64,5.36
99,112,2760.94,13.79
99,113,2890.52,13.26
99,114,1736.19,8.68
100,1,1476.45,7.37
100,2,2935.84,14.62
100,3,1629.69,7.83
100,4,1055.52,5.27
100,5,871.12,4.22
100,6,2714.15,13.42
100,7,1113.78,5.51
100,8,3046.48,15.1
100,9,2297.47,11.48
100,10,2842.5,14.16
100,11,2363.85,11.17
100,12,2323.27,11.32
100,13,2121.85,10.55
100,14,4643.2,22.97
100,15,4185.59,20.85
100,16,3161.97,15.53
100,17,2905,14.51
100,18,2515.74,12.56
100,19,3211.02,15.92
100,20,1804.67,9.01
100,21,3385.92,16.84
100,22,3010.53,15
100,23,1269.86,6.34
100,24,1896.64,9.42
100,25,1752.71,8.75
100,26,366.68,1.83
100,27,1700.92,8.38
100,28,779.04,3.9
100,29,1735.27,8.53
100,30,472.39,2.35
100,31,505.08,2.53
100,32,2248.49,11.2
100,33,3579.47,17.87
100,34,3560.87,17.63
100,35,4140.69,20.52
100,36,2278.09,11.28
100,37,1850.8,9.1
100,38,2739.45,13.66
100,39,2197.38,10.86
100,40,3280.51,15.69
100,41,4686.71,23.41
100,42,3605.83,18.01
100,43,3972.19,19.59
100,44,6141.91,30.48
100,45,2533.74,12.64
100,46,2098,10.37
100,47,2898.14,14.2
100,48,1512.82,7.56
100,49,1571.29,7.85
100,50,2060.03,9.82
100,51,2025.23,9.99
100,52,2083.68,10.35
100,53,5464.41,26.92
100,54,4664.21,23.25
100,55,4227.85,21.11
100,56,2671.68,13.35
100,57,3142.66,15.65
100,58,1222.9,6.11
100,59,1400.23,7
100,60,2835.68,14.15
100,61,3087.97,15.32
100,62,3983.56,19.91
100,63,4068.8,20.24
100,64,2785.17,13.82
100,65,2883.81,14.1
100,66,1306.25,6.53
100,67,2303.04,11.46
100,68,2302.64,11.38
100,69,2138.07,10.57
100,70,1852.34,8.56
100,71,3475.74,17.32
100,72,2464.58,12.01
100,73,787.39,3.94
100,74,1876.03,9.2
100,75,2595.86,12.66
100,76,2333.67,11.66
100,77,2716.48,13.41
100,78,3882.77,19.16
100,79,2875.83,14.28
100,80,3858.93,19.24
100,81,3981.37,19.86
100,82,3101.49,15.39
100,83,2075.25,10.37
100,84,1920.48,9.59
100,85,351.76,1.73
100,86,872.32,4.04
100,87,367.14,1.84
100,88,4630.31,23.1
100,89,4039.5,20.1
100,90,3302.81,16.48
100,91,3256.3,15.61
100,92,402.54,2.01
100,93,716.49,3.58
100,94,1246.74,6.23
100,95,898.02,4.49
100,96,818.92,4.09
100,97,3024.66,15.07
100,98,3147.3,15.64
100,99,800.22,4
100,100,0,0
100,101,3634.99,18.1
100,102,5379.51,26.2
100,103,2541.67,12.48
100,104,2380.29,11.71
100,105,3256.25,16.11
100,106,3512.02,17.06
100,107,4605.96,21.14
100,108,1329.88,6.65
100,109,1037.26,5.19
100,110,1781.8,8.74
100,111,1175.69,5.88
100,112,2369.72,11.82
100,113,3622.69,16.92
100,114,1604.48,8.02
101,1,3868.87,19.25
101,2,908.04,4.52
101,3,3476.88,17.27
101,4,3985.37,19.83
101,5,4277.89,21.13
101,6,1134.32,5.56
101,7,3209.32,15.94
101,8,2179.33,10.84
101,9,4197.94,20.89
101,10,2691.42,13.44
101,11,4109.15,19.84
101,12,3410.18,16.86
101,13,4786.9,23.79
101,14,5015.04,24.82
101,15,4292.45,21.4
101,16,5433.15,26.8
101,17,5071.34,25.25
101,18,4535.5,22.62
101,19,5876.07,29.16
101,20,3615.94,17.98
101,21,749.34,3.7
101,22,1161.24,5.79
101,23,4105.89,20.43
101,24,3381.69,16.81
101,25,4545.95,22.63
101,26,3698.68,18.43
101,27,2983.25,14.82
101,28,3632.71,18.01
101,29,2021.22,9.93
101,30,3972.04,19.71
101,31,3344.56,16.68
101,32,1634.93,8.14
101,33,4994.58,24.92
101,34,4548.87,22.27
101,35,5063.66,25.28
101,36,3067.83,15.29
101,37,3538.1,17.51
101,38,3291.55,16.44
101,39,3384.83,16.71
101,40,5355.62,26.01
101,41,4968.84,24.77
101,42,3734.78,18.49
101,43,2777.52,13.83
101,44,7709.14,37.09
101,45,1650.63,8.19
101,46,3102.07,15.31
101,47,3942.19,19.42
101,48,3709.84,18.35
101,49,4539.65,22.6
101,50,4295.34,20.8
101,51,4100.34,20.31
101,52,2293.86,11.25
101,53,7008.42,34.57
101,54,5552.25,27.6
101,55,5296.16,26.45
101,56,3781.04,18.84
101,57,2602.85,12.84
101,58,4205.95,20.98
101,59,3850.59,19.08
101,60,4774.25,23.83
101,61,1332.97,6.62
101,62,5867.81,29.28
101,63,6250.38,31.16
101,64,5284.63,26.04
101,65,4958.92,24.41
101,66,2812.12,13.99
101,67,1695.54,8.39
101,68,1526.63,7.56
101,69,2424.3,12.05
101,70,2545.57,12.22
101,71,5804.21,28.92
101,72,2508.76,12.3
101,73,3545.4,17.68
101,74,2687.01,13.2
101,75,4670.96,22.97
101,76,5300.28,26.33
101,77,5683.09,28.09
101,78,6206.27,30.8
101,79,5464.73,27.13
101,80,3776.58,18.73
101,81,3899.02,19.35
101,82,4256.45,21.25
101,83,4656.38,23.19
101,84,4352.97,21.67
101,85,3963.6,19.73
101,86,4330.15,21.24
101,87,4154,20.44
101,88,6219.11,31.02
101,89,4411.35,21.94
101,90,3470.68,17.32
101,91,3155.24,15.16
101,92,3475.5,17.32
101,93,3071.52,15.32
101,94,2439.98,12.16
101,95,2867.5,14.28
101,96,3956.07,19.73
101,97,710.82,3.53
101,98,930.25,4.36
101,99,4002.78,19.98
101,100,3611.84,18
101,101,0,0
101,102,7131.73,34.97
101,103,1946.83,9.72
101,104,2532.24,12.64
101,105,1638.35,8.13
101,106,3100.55,14.74
101,107,2988.06,13.15
101,108,3559.93,17.63
101,109,3136.55,15.64
101,110,3397.58,16.62
101,111,3342.75,16.61
101,112,1860.36,9.02
101,113,5859.05,28.08
101,114,2488.49,12.41
102,1,4297.71,20.87
102,2,6487.3,31.78
102,3,5184.23,25.28
102,4,4707.56,22.92
102,5,4886.69,23.67
102,6,6576.37,32.06
102,7,5208.7,25.39
102,8,5326.09,25.96
102,9,3821.93,18.49
102,10,4879.18,23.72
102,11,4486.21,20.97
102,12,4324.07,20.91
102,13,3725.09,17.96
102,14,2757.92,13.03
102,15,3991.23,19.27
102,16,2936.64,13.8
102,17,2874.26,13.75
102,18,3304.11,15.9
102,19,4701.28,22.61
102,20,4565.61,21.83
102,21,6898.15,33.8
102,22,6297.31,30.83
102,23,4387.6,21.32
102,24,4838.78,23
102,25,4744.31,22.77
102,26,5859.23,28.68
102,27,5162.59,24.81
102,28,5330.08,26.03
102,29,6113.04,29.77
102,30,5199.6,25.38
102,31,5528.14,26.86
102,32,6588.56,32.19
102,33,2303.06,10.9
102,34,2939.35,13.63
102,35,2261.68,10.65
102,36,4767.16,22.92
102,37,4571.78,22.05
102,38,4349.95,21.09
102,39,7773.6,38.17
102,40,8847.57,42.9
102,41,3537.95,16.95
102,42,3547.32,17.12
102,43,5755.94,28.11
102,44,1124.87,4.9
102,45,5991.69,29.3
102,46,7516.65,36.9
102,47,8330.97,40.88
102,48,7079.88,34.77
102,49,7071.33,34.73
102,50,7627.09,37.03
102,51,7592.3,37.2
102,52,6855.08,33.57
102,53,1132.95,4.63
102,54,1714.4,7.83
102,55,1900.58,8.85
102,56,3837.19,18.36
102,57,5044.2,24.56
102,58,6730.64,33.04
102,59,6967.29,34.21
102,60,2884.28,13.8
102,61,6076.58,29.72
102,62,1766.05,8.21
102,63,1322.75,5.76
102,64,8285.21,40.7
102,65,8450.87,41.3
102,66,5487.09,26.36
102,67,6063.61,29.58
102,68,6399.19,31.2
102,69,5201.66,25.29
102,70,5940.63,28.58
102,71,2061.68,9.69
102,72,7482.07,36.57
102,73,6147.1,30.12
102,74,7189.1,35.29
102,75,8162.92,39.86
102,76,7833.71,38.55
102,77,8216.52,40.3
102,78,1521.86,6.82
102,79,2941.92,13.92
102,80,4187.54,20.28
102,81,4673.48,22.74
102,82,3290.65,15.8
102,83,3724.01,18
102,84,3828.66,18.53
102,85,5697.21,27.84
102,86,5194.1,25.18
102,87,5454.64,26.66
102,88,945.62,4.11
102,89,3091.13,14.73
102,90,4046.95,19.62
102,91,4978.31,23.74
102,92,5854.46,28.66
102,93,5755.25,27.99
102,94,6252.03,30.47
102,95,5660.2,27.65
102,96,6385.98,31.3
102,97,6787.05,33.27
102,98,7111.16,34.9
102,99,6292.77,30.85
102,100,5673.3,27.74
102,101,7354.47,36.09
102,102,0,0
102,103,5492.28,26.72
102,104,4986.12,24.22
102,105,5925.86,28.88
102,106,5456.82,26.19
102,107,6770.7,31.42
102,108,6896.94,33.86
102,109,6124.45,29.84
102,110,7100.73,34.72
102,111,6530.15,32.03
102,112,7133.83,34.99
102,113,9122.73,43.81
102,114,6724.75,32.97
103,1,2232.02,11.02
103,2,1038.8,5.19
103,3,1840.03,9.04
103,4,2348.52,11.6
103,5,2641.04,12.9
103,6,1196.19,5.77
103,7,1572.47,7.71
103,8,1149.85,5.56
103,9,2103.34,10.33
103,10,1133.88,5.53
103,11,2076.34,9.5
103,12,1532.18,7.4
103,13,3150.05,15.56
103,14,3457.5,16.9
103,15,2734.91,13.49
103,16,3459.5,16.81
103,17,3097.69,15.26
103,18,2453.24,12.07
103,19,4239.22,20.93
103,20,1979.09,9.75
103,21,1449.64,7.22
103,22,848.8,4.24
103,23,2469.04,12.2
103,24,1314.13,6.35
103,25,2909.1,14.4
103,26,2522.58,12.42
103,27,1346.4,6.59
103,28,1995.86,9.78
103,29,1020.47,4.88
103,30,2335.2,11.48
103,31,1917.2,9.47
103,32,1411.8,6.94
103,33,3315.06,16.44
103,34,2732.97,13.55
103,35,3384.15,16.8
103,36,1058.35,5.15
103,37,1901.25,9.28
103,38,1354.3,6.65
103,39,2681.03,13.28
103,40,4523.37,21.73
103,41,3411.3,16.86
103,42,2177.25,10.58
103,43,1748.04,8.55
103,44,6151.6,29.18
103,45,687.77,3.32
103,46,2424.08,12
103,47,3238.4,15.99
103,48,2877.59,14.07
103,49,3683.34,18.26
103,50,3463.09,16.51
103,51,3268.09,16.02
103,52,1762.51,8.68
103,53,5448.82,26.73
103,54,3872.74,19.13
103,55,3616.65,17.97
103,56,1756.32,8.6
103,57,1254.46,6.1
103,58,3349.64,16.65
103,59,2994.28,14.75
103,60,2762.08,13.67
103,61,628.08,3.14
103,62,4103.17,20.29
103,63,4485.74,22.17
103,64,4452.38,21.76
103,65,4126.67,20.13
103,66,1175.28,5.76
103,67,828.67,4
103,68,1188.35,5.79
103,69,622.44,2.88
103,70,848.07,3.68
103,71,3830.56,18.93
103,72,2389.51,11.68
103,73,2324.1,11.39
103,74,2096.53,10.39
103,75,3838.72,18.69
103,76,4443.97,22
103,77,4826.79,23.75
103,78,4441.62,21.81
103,79,3491.08,17.14
103,80,2408.25,11.87
103,81,2530.7,12.5
103,82,2316.74,11.47
103,83,3019.54,14.96
103,84,2716.12,13.44
103,85,2589.55,12.8
103,86,2693.3,13.01
103,87,2517.15,12.21
103,88,4614.72,22.92
103,89,2853.81,14.03
103,90,1913.14,9.41
103,91,1848.86,8.47
103,92,2299.4,11.31
103,93,1895.43,9.31
103,94,1371.95,6.77
103,95,1499.64,7.38
103,96,2833.9,14
103,97,1338.54,6.69
103,98,1662.65,8.31
103,99,2826.69,13.97
103,100,2237.79,11.07
103,101,1905.96,9.51
103,102,5572.13,27.13
103,103,0,0
103,104,654.24,3.18
103,105,545.82,2.47
103,106,2104.59,9.91
103,107,1958.58,7.87
103,108,2703.62,13.29
103,109,1975.81,9.71
103,110,2587.81,12.45
103,111,2486.44,12.28
103,112,2041.26,10.1
103,113,5026.8,23.8
103,114,1632.18,8.07
104,1,1798.93,8.29
104,2,1646.11,8.23
104,3,1433.21,6.45
104,4,2106.75,10.07
104,5,2496.26,11.87
104,6,1735.18,8.52
104,7,1491.45,6.79
104,8,940.67,4.7
104,9,1705.98,7.99
104,10,651.63,3.26
104,11,1678.98,7.16
104,12,1164.04,5.13
104,13,3044.54,14.68
104,14,3050.32,15.01
104,15,2327.73,11.6
104,16,3043.55,14.38
104,17,2681.74,12.84
104,18,2107.37,10.04
104,19,4122.66,19.83
104,20,1546,7.03
104,21,2056.96,10.25
104,22,1456.12,7.28
104,23,2035.95,9.48
104,24,935.19,3.98
104,25,2476.01,11.68
104,26,2773.96,13.77
104,27,850.38,3.65
104,28,1914.85,8.85
104,29,1271.85,6.22
104,30,2254.18,10.55
104,31,2168.58,10.81
104,32,1747.36,8.64
104,33,2899.12,14.01
104,34,2317.02,11.12
104,35,2968.2,14.38
104,36,690.21,2.88
104,37,1695.32,7.93
104,38,938.35,4.23
104,39,2932.41,14.63
104,40,4774.75,23.07
104,41,3004.12,14.97
104,42,1770.06,8.68
104,43,1593.65,7.97
104,44,5744.42,27.28
104,45,1150.5,5.75
104,46,2675.46,13.35
104,47,3489.78,17.33
104,48,3128.97,15.41
104,49,3934.71,19.61
104,50,3714.47,17.86
104,51,3519.47,17.37
104,52,2013.89,10.03
104,53,5032.87,24.31
104,54,3456.79,16.7
104,55,3200.7,15.54
104,56,1352.91,6.25
104,57,847.28,4.21
104,58,3601.02,18
104,59,3245.66,16.09
104,60,2346.13,11.24
104,61,1235.39,6.17
104,62,3687.22,17.86
104,63,4069.79,19.74
104,64,4703.76,23.1
104,65,4378.04,21.47
104,66,1426.65,7.1
104,67,1222.42,6.03
104,68,1557.99,7.65
104,69,744.86,3.59
104,70,1099.44,5.03
104,71,3414.61,16.5
104,72,2640.88,13.03
104,73,2575.48,12.74
104,74,2347.91,11.74
104,75,4090.09,20.03
104,76,4695.35,23.35
104,77,5078.16,25.1
104,78,4025.68,19.38
104,79,3075.13,14.71
104,80,2001.07,9.98
104,81,2123.51,10.61
104,82,1900.79,9.04
104,83,2488.39,11.9
104,84,2054.67,9.73
104,85,2840.93,14.15
104,86,2719.89,12.94
104,87,2436.13,11.28
104,88,4198.77,20.49
104,89,2446.62,12.14
104,90,1505.96,7.51
104,91,1441.68,6.57
104,92,2550.78,12.65
104,93,2146.8,10.66
104,94,1623.33,8.12
104,95,1751.01,8.72
104,96,3085.27,15.35
104,97,1945.86,9.72
104,98,2269.97,11.35
104,99,3078.07,15.31
104,100,2489.17,12.41
104,101,2513.28,12.54
104,102,5156.18,24.7
104,103,651.09,3.17
104,104,0,0
104,105,1042.6,5
104,106,1697.41,8.02
104,107,2046.41,8.48
104,108,2955,14.64
104,109,2227.19,11.06
104,110,2839.19,13.8
104,111,2737.82,13.63
104,112,2292.64,11.45
104,113,5278.18,25.15
104,114,1883.56,9.42
105,1,2671.69,13.19
105,2,1025.46,5.08
105,3,2279.7,11.21
105,4,2788.19,13.77
105,5,3080.71,15.07
105,6,1350.16,6.49
105,7,2012.14,9.88
105,8,784.06,3.84
105,9,2689.85,13.25
105,10,1183.33,5.8
105,11,2662.84,12.42
105,12,1902.09,9.22
105,13,3964.58,19.63
105,14,3506.95,17.18
105,15,2784.36,13.76
105,16,3925.06,19.16
105,17,3563.25,17.62
105,18,3027.41,14.98
105,19,5042.69,24.78
105,20,2418.76,11.93
105,21,1146.3,5.66
105,22,741.51,3.66
105,23,2908.71,14.38
105,24,1684.04,8.18
105,25,3348.77,16.58
105,26,2962.25,14.59
105,27,1498.77,7.36
105,28,2435.53,11.95
105,29,1460.14,7.05
105,30,2774.87,13.65
105,31,2356.87,11.64
105,32,1734.04,8.62
105,33,3486.48,17.28
105,34,3040.78,14.63
105,35,3555.57,17.65
105,36,1559.74,7.66
105,37,2340.92,11.45
105,38,1783.46,8.8
105,39,3120.7,15.45
105,40,4963.04,23.9
105,41,3460.75,17.14
105,42,2226.69,10.85
105,43,1382.25,6.83
105,44,6201.04,29.45
105,45,935.07,4.57
105,46,2863.75,14.18
105,47,3678.07,18.16
105,48,3317.26,16.24
105,49,4123,20.43
105,50,3902.76,18.69
105,51,3707.76,18.19
105,52,2202.18,10.85
105,53,5500.33,26.93
105,54,4044.16,19.97
105,55,3788.07,18.81
105,56,2272.95,11.2
105,57,1207.58,5.83
105,58,3789.31,18.82
105,59,3433.95,16.92
105,60,3266.16,16.19
105,61,384.71,1.85
105,62,4359.72,21.64
105,63,4742.29,23.52
105,64,4892.05,23.93
105,65,4566.33,22.3
105,66,1614.94,7.93
105,67,1164.94,5.69
105,68,1510.59,7.47
105,69,1062.11,5.05
105,70,1287.73,5.85
105,71,4296.12,21.28
105,72,2775.12,13.65
105,73,2763.77,13.56
105,74,2536.2,12.57
105,75,4278.38,20.86
105,76,4883.64,24.17
105,77,5266.45,25.92
105,78,4698.18,23.16
105,79,3956.64,19.5
105,80,2457.7,12.15
105,81,2580.14,12.78
105,82,2748.36,13.61
105,83,3459.21,17.13
105,84,3155.79,15.61
105,85,3029.22,14.97
105,86,3132.97,15.18
105,87,2956.82,14.38
105,88,4711.02,23.38
105,89,2903.25,14.31
105,90,1962.59,9.68
105,91,1759.97,8.16
105,92,2739.07,13.48
105,93,2335.1,11.48
105,94,1811.62,8.94
105,95,1939.3,9.55
105,96,3273.57,16.17
105,97,1434.29,7.08
105,98,1816.62,9.04
105,99,3266.36,16.14
105,100,2677.46,13.24
105,101,1602.62,7.95
105,102,5623.64,27.33
105,103,510.08,2.43
105,104,1024.15,5
105,105,0,0
105,106,1705.28,7.73
105,107,1592.79,6.15
105,108,3143.29,15.47
105,109,2415.48,11.88
105,110,3027.48,14.62
105,111,2926.11,14.45
105,112,2290.79,10.92
105,113,5466.47,25.97
105,114,2071.85,10.24
106,1,2547.88,12.6
106,2,2399.72,11.75
106,3,2268.83,11.1
106,4,2576.8,12.74
106,5,2966.3,14.55
106,6,2724.42,13.16
106,7,2736.73,13.39
106,8,824.44,3.96
106,9,2198.56,10.77
106,10,1147.79,5.6
106,11,2171.56,9.94
106,12,1784.98,8.53
106,13,3473.3,17.15
106,14,2846.87,13.81
106,15,1862.61,9.09
106,16,3433.78,16.68
106,17,3071.96,15.14
106,18,2536.13,12.5
106,19,4551.41,22.3
106,20,2121.15,10.14
106,21,2520.56,12.32
106,22,2115.77,10.33
106,23,2784.9,13.78
106,24,1857.48,8.88
106,25,3224.96,15.98
106,26,3855.07,19.11
106,27,2303.78,11.29
106,28,2857.32,14.05
106,29,2767.84,13.56
106,30,3195.43,15.81
106,31,3245.92,15.93
106,32,3108.3,15.29
106,33,2838.65,13.97
106,34,2392.95,11.33
106,35,2907.74,14.34
106,36,1470.47,7.19
106,37,2165.37,10.6
106,38,1292.18,6.32
106,39,4428.4,21.96
106,40,6270.73,30.41
106,41,2539,12.46
106,42,1640.05,8
106,43,1254.3,6.11
106,44,5540.97,26.09
106,45,2309.33,11.24
106,46,4171.45,20.69
106,47,4985.76,24.67
106,48,4624.96,22.75
106,49,5067.17,25.16
106,50,5210.46,25.2
106,51,5015.46,24.7
106,52,3509.88,17.37
106,53,4852.5,23.63
106,54,3396.33,16.66
106,55,3140.24,15.5
106,56,1781.67,8.72
106,57,818.07,3.82
106,58,4726.48,23.47
106,59,4741.65,23.43
106,60,2774.88,13.71
106,61,1758.97,8.51
106,62,3711.89,18.34
106,63,4094.46,20.21
106,64,6281.04,31.13
106,65,5874.03,28.81
106,66,2628.29,12.84
106,67,2539.2,12.36
106,68,2884.85,14.13
106,69,2240.84,10.93
106,70,2595.43,12.37
106,71,3452.57,17.04
106,72,4136.87,20.37
106,73,3940.33,19.4
106,74,3843.9,19.08
106,75,5586.08,27.37
106,76,5829.54,28.98
106,77,6212.35,30.73
106,78,4050.35,19.86
106,79,3465.35,17.01
106,80,1582.23,7.69
106,81,1704.67,8.32
106,82,2257.08,11.13
106,83,3279.98,15.59
106,84,2547.25,12.52
106,85,3693.04,18.27
106,86,3189.93,15.61
106,87,3450.48,17.09
106,88,4063.19,20.08
106,89,2273.64,11.03
106,90,1471.31,7.2
106,91,960.89,4.13
106,92,3686.72,18.14
106,93,3446.59,16.94
106,94,3119.32,15.46
106,95,3075.69,15.08
