O,D,Car_time,Car_dist
102,3,1965.92,27.9
102,4,1643.52,25.1
102,5,1677.57,25.48
102,6,2627.71,39.19
102,7,1940.12,28.4
102,8,2294.82,33.11
102,9,1607.64,22.33
102,10,2217.76,31.33
102,11,1781.41,25.92
102,12,1974.96,27.73
102,13,1562.77,21.07
102,14,1482,16.36
102,15,1961.8,30.28
102,16,1552.43,17.79
102,17,1473.89,18.01
102,18,1458.23,18.95
102,19,2342.93,27.11
102,20,1863.02,25.5
102,21,2758.76,41.01
102,22,2580.73,37.88
102,23,1529.35,23.18
102,24,2073.17,27.87
102,25,1834.71,25.36
102,26,2149.81,30.95
102,27,1961.03,29.5
102,28,1857.38,27.28
102,29,2471.36,36.48
102,30,1747.48,27.27
102,31,2000.15,29.75
102,32,2440.02,37.47
102,33,1209.54,13.92
102,34,1450.67,17.39
102,35,1278.08,14.42
102,36,2164.56,29.7
102,37,1947.1,27.34
102,38,2044.82,27.77
102,39,2967.89,41.14
102,40,3064.19,43.98
102,41,1670.24,19.7
102,42,1788.76,21.45
102,43,2554.64,36.77
102,44,831.55,5.25
102,45,2551.15,35.82
102,46,2974.3,40.28
102,47,2894.21,41.97
102,48,2612.67,36.37
102,49,2796.91,37.55
102,50,3120.06,39.36
102,51,2792.49,38.44
102,52,2663.85,38.61
102,53,845.03,7.39
102,54,1083.53,12.08
102,55,1095.36,11.69
102,56,1710.69,21.8
102,57,2171.33,31.28
102,58,2530.68,35.29
102,59,2589.03,35.1
102,60,1297.09,16.74
102,61,2580.2,37.43
102,62,1205.57,8.58
102,63,1118.22,6.69
102,64,2957.84,44.11
102,65,2849.71,42.19
102,66,2262.39,31.37
102,67,2574.97,36.3
102,68,2545.17,38.86
102,69,2223.29,32.49
102,70,2454.02,35.01
102,71,1268.59,10.1
102,72,2807.24,41.66
102,73,2277.86,32.46
102,74,2735.04,38.11
102,75,2833.05,41.13
102,76,3012.94,40.72
102,77,3207.7,42.35
102,78,1229.29,8.84
102,79,1512.52,11.88
102,80,1937.48,28.92
102,81,2275.64,31.94
102,82,1537.09,18.74
102,83,1423.18,20.27
102,84,1441.85,20.74
102,85,2065.72,30.58
102,86,1828.52,27.81
102,87,1956.15,28.77
102,88,681.81,4.2
102,89,1679.86,19.51
102,90,1890.08,26.28
102,91,2176.57,31.09
102,92,2102.01,30.46
102,93,2145.03,30.83
102,94,2309.86,33.35
102,95,2168.36,31.23
102,96,2309.93,33.32
102,97,2692.94,41.74
102,98,2675.7,41.48
102,99,2434.28,34.3
102,100,1976.34,29.02
102,101,2897.85,42.87
102,102,0,0
102,103,2505.97,35.11
102,104,2427.94,31.18
102,105,2716.86,38.31
102,106,2251.01,32.58
102,107,2538.56,35.78
102,108,2486.11,34.65
102,109,2309.8,33.71
102,110,2682.36,36.34
102,111,2488.67,34.36
102,112,2570.33,38.8
102,113,3334.81,46.54
102,114,2445.38,34.57
103,1,1071.96,12
103,2,539.24,5.31
103,3,863.57,8.9
103,4,917.78,10.12
103,5,1024.87,11.13
103,6,528.46,5.67
103,7,645.6,7.38
103,8,638.67,5.81
103,9,1101.42,11.07
103,10,644.34,5.38
103,11,965.56,9.57
103,12,935.34,8.39
103,13,1467.07,17.41
103,14,1547.99,15.95
103,15,1254.27,14.74
103,16,1656.59,18.35
103,17,1572.49,19.17
103,18,1389.95,16.36
103,19,2203.37,23.32
103,20,1057.89,9.85
103,21,659.51,7.49
103,22,481.48,4.37
103,23,1193.87,13.12
103,24,685.87,6.84
103,25,1461.75,15.11
103,26,1137.22,13.4
103,27,576.54,5.74
103,28,900.8,9.83
103,29,480.88,5.36
103,30,969.03,11.09
103,31,864.72,10.02
103,32,666.63,7.88
103,33,1626.66,17.7
103,34,1251.25,14.73
103,35,1650.21,18.59
103,36,636.63,5.96
103,37,977.19,9.34
103,38,747.91,7.36
103,39,1249.78,16.11
103,40,1738.19,22.83
103,41,1408.25,17.15
103,42,1039.41,10.56
103,43,871.88,8.63
103,44,2536.15,31.1
103,45,513.96,3.59
103,46,1256.19,15.25
103,47,1332.93,18.05
103,48,1495.74,17.97
103,49,1777.32,20.09
103,50,2003.14,20.96
103,51,1583.14,20.97
103,52,989.24,10.6
103,53,2178.92,27.63
103,54,1785.73,21.01
103,55,1729.94,19.5
103,56,1060.38,11.42
103,57,636.12,5.55
103,58,1511.09,17.84
103,59,1496.76,18.04
103,60,1422.67,15.39
103,61,401.22,3.09
103,62,1776.41,22.08
103,63,1989.86,24.09
103,64,1631.84,22.96
103,65,1523.71,21.05
103,66,655.77,6.33
103,67,567.54,4.8
103,68,596.1,6.78
103,69,497.72,3.18
103,70,463.53,3.89
103,71,1701.27,20.59
103,72,1082.26,12.98
103,73,1244.77,13.72
103,74,1010.43,12.65
103,75,1553.73,20.53
103,76,1835.2,24.84
103,77,2029.96,26.48
103,78,1966.99,23.89
103,79,1696.3,19.92
103,80,1114.99,11.51
103,81,1146.24,12
103,82,1117.43,12.69
103,83,1283.62,16.48
103,84,1220.55,14.18
103,85,1123.98,13
103,86,1112.63,12.26
103,87,1130.17,12.98
103,88,1911,24.38
103,89,1324.4,13.47
103,90,935.98,8.59
103,91,843.33,7.9
103,92,1082.42,13.01
103,93,995.27,11.16
103,94,774.41,7.24
103,95,870.96,9.2
103,96,1290.34,15.86
103,97,602.42,6.96
103,98,787.51,8.16
103,99,1461.98,16.75
103,100,956.76,11.57
103,101,798.6,9.35
103,102,2318.15,28.86
103,103,0,0
103,104,606.74,4.72
103,105,537.89,3.96
103,106,917.77,9.4
103,107,807.06,6.99
103,108,1399.24,16.8
103,109,1046.58,13.24
103,110,1234.53,14.76
103,111,1254.28,15.21
103,112,845.35,10.12
103,113,2008.8,25.4
103,114,883.45,8.51
104,1,915.12,10.54
104,2,813.44,9.01
104,3,706.72,7.45
104,4,760.93,8.67
104,5,868.03,9.68
104,6,802.66,9.37
104,7,488.76,5.93
104,8,445.26,4.58
104,9,944.84,10.04
104,10,450.93,4.16
104,11,808.97,8.54
104,12,778.76,7.36
104,13,1273.66,16.18
104,14,1354.58,14.73
104,15,1060.86,13.51
104,16,1463.18,17.13
104,17,1379.08,17.95
104,18,1196.54,15.14
104,19,2009.97,22.1
104,20,903.64,8.84
104,21,933.71,11.19
104,22,755.68,8.07
104,23,1037.03,11.67
104,24,531.62,5.83
104,25,1304.9,13.66
104,26,1045.3,12.47
104,27,419.69,4.29
104,28,743.95,8.38
104,29,614.51,6.4
104,30,812.19,9.64
104,31,772.79,9.09
104,32,863.66,9.37
104,33,1433.25,16.48
104,34,1057.84,13.5
104,35,1456.8,17.37
104,36,482.38,4.96
104,37,822.94,8.34
104,38,554.5,6.13
104,39,1433.79,17.83
104,40,1922.19,24.55
104,41,1214.85,15.93
104,42,846,9.33
104,43,651.47,7.09
104,44,2342.75,29.88
104,45,726.1,6
104,46,1440.19,16.97
104,47,1516.93,19.77
104,48,1501.16,17.98
104,49,1685.4,19.16
104,50,2008.55,20.97
104,51,1680.97,20.05
104,52,1122.87,11.65
104,53,1985.51,26.41
104,54,1592.32,19.78
104,55,1536.53,18.28
104,56,866.97,10.19
104,57,442.71,4.32
104,58,1419.17,16.91
104,59,1477.52,16.71
104,60,1229.26,14.16
104,61,755.15,7.62
104,62,1583,20.85
104,63,1796.45,22.86
104,64,1815.84,24.68
104,65,1707.72,22.76
104,66,630.56,6
104,67,718.11,6.22
104,68,821.36,7.86
104,69,352.32,3.55
104,70,597.16,4.93
104,71,1507.86,19.36
104,72,1266.27,14.7
104,73,1152.84,12.79
104,74,1194.43,14.37
104,75,1721.38,19.76
104,76,1901.43,22.33
104,77,2096.19,23.97
104,78,1773.58,22.66
104,79,1502.89,18.69
104,80,921.58,10.29
104,81,952.83,10.78
104,82,924.02,11.47
104,83,1090.21,15.26
104,84,1040.88,14.27
104,85,1032.06,12.06
104,86,955.78,10.81
104,87,1028.73,11.02
104,88,1717.59,23.16
104,89,1130.99,12.25
104,90,742.58,7.36
104,91,649.92,6.67
104,92,990.5,12.08
104,93,903.35,10.23
104,94,782.07,7.59
104,95,779.04,8.27
104,96,1198.41,14.93
104,97,876.62,10.66
104,98,1061.71,11.86
104,99,1370.05,15.82
104,100,864.83,10.64
104,101,1072.8,13.05
104,102,2124.74,27.63
104,103,441.92,3.36
104,104,0,0
104,105,729.94,4.99
104,106,724.36,8.17
104,107,586.65,5.44
104,108,1374.59,16.27
104,109,1006.73,12.24
104,110,1388.87,14.08
104,111,1214.43,14.21
104,112,1029.35,11.84
104,113,2192.81,27.11
104,114,934.96,9.57
105,1,1389.04,13.87
105,2,626.39,5
105,3,1180.65,10.77
105,4,1234.86,12
105,5,1341.95,13.01
105,6,639.38,6.4
105,7,955.44,10.38
105,8,749.49,6.21
105,9,1322.96,13.54
105,10,755.16,5.79
105,11,1200.13,11.34
105,12,1217.28,11.72
105,13,1577.89,17.81
105,14,1658.81,16.36
105,15,1365.09,15.14
105,16,1767.41,18.76
105,17,1683.31,19.58
105,18,1500.77,16.77
105,19,2314.19,23.73
105,20,1374.29,13.12
105,21,746.66,7.17
105,22,568.63,4.05
105,23,1484.61,18.95
105,24,1002.95,8.71
105,25,1778.83,16.99
105,26,1437.01,16.29
105,27,893.62,7.62
105,28,1217.88,11.71
105,29,797.96,7.24
105,30,1286.11,12.96
105,31,1164.51,12.91
105,32,777.55,8.6
105,33,1737.48,18.11
105,34,1362.07,15.13
105,35,1761.03,19
105,36,953.71,7.84
105,37,1276.12,12.22
105,38,858.73,7.76
105,39,1360.7,16.84
105,40,1849.11,23.56
105,41,1519.07,17.56
105,42,1150.23,10.96
105,43,982.7,9.03
105,44,2646.97,31.51
105,45,655.07,4.85
105,46,1367.11,15.98
105,47,1443.85,18.78
105,48,1606.66,18.69
105,49,2034.54,22.45
105,50,2114.06,21.69
105,51,1694.06,21.69
105,52,1111.89,11.74
105,53,2289.74,28.04
105,54,1896.55,21.42
105,55,1840.75,19.91
105,56,1171.2,11.82
105,57,746.94,5.95
105,58,1810.88,20.73
105,59,1607.68,18.77
105,60,1533.49,15.79
105,61,309.83,2.09
105,62,1887.23,22.48
105,63,2100.68,24.49
105,64,1742.76,23.69
105,65,1634.63,21.78
105,66,955.56,9.22
105,67,724.02,6.47
105,68,707.02,7.51
105,69,814.8,5.05
105,70,780.61,5.77
105,71,1812.09,20.99
105,72,1193.19,13.71
105,73,1450.57,17.6
105,74,1121.35,13.38
105,75,1664.66,21.25
105,76,1946.13,25.57
105,77,2140.88,27.2
105,78,2077.81,24.29
105,79,1807.11,20.32
105,80,1225.81,11.92
105,81,1257.06,12.41
105,82,1228.25,13.1
105,83,1394.44,16.89
105,84,1345.1,15.9
105,85,1423.77,15.88
105,86,1429.71,14.14
105,87,1429.96,15.87
105,88,2021.82,24.79
105,89,1435.22,13.88
105,90,1046.8,8.99
105,91,954.15,8.31
105,92,1382.21,15.9
105,93,1238.73,15.71
105,94,1078.07,13.69
105,95,1170.75,12.09
105,96,1590.13,18.75
105,97,713.34,7.69
105,98,898.43,8.89
105,99,1761.77,19.64
105,100,1256.55,14.46
105,101,885.75,9.03
105,102,2428.97,29.26
105,103,396.3,2.43
105,104,893.73,5.23
105,105,0,0
105,106,1028.59,9.8
105,107,917.88,7.39
105,108,1510.16,17.52
105,109,1214.69,15.36
105,110,1345.45,15.48
105,111,1422.39,17.33
105,112,956.27,10.85
105,113,2119.73,26.13
105,114,1108.56,13.38
106,1,1106.48,11.97
106,2,1301.67,12.38
106,3,948.97,10.91
106,4,1047.44,12.2
106,5,1176.13,13.97
106,6,1290.88,12.74
106,7,997.53,12.62
106,8,426.89,4.17
106,9,1005.81,12.07
106,10,544.93,5.08
106,11,869.95,10.57
106,12,839.73,9.39
106,13,1336.01,15.85
106,14,1416.93,14.39
106,15,1123.21,13.18
106,16,1501.95,16.79
106,17,1440.84,16.83
106,18,1258.89,14.8
106,19,2072.31,21.76
106,20,996.74,10.78
106,21,1421.94,14.56
106,22,1243.91,11.44
106,23,1234.12,13.09
106,24,709.25,8.14
106,25,1539.48,15.27
106,26,1444,18.21
106,27,924.94,10.68
106,28,1101.59,13.17
106,29,1291.89,13.49
106,30,1169.83,14.42
106,31,1191.2,15.08
106,32,1429.06,14.95
106,33,1472.02,16.14
106,34,1096.61,13.17
106,35,1495.57,17.03
106,36,631.01,6.6
106,37,898.57,9.89
106,38,616.85,5.79
106,39,2012.21,23.18
106,40,2351.38,31.33
106,41,1277.19,15.59
106,42,908.35,9
106,43,686.71,7.83
106,44,2381.51,29.54
106,45,1306.58,11.19
106,46,2018.62,22.32
106,47,2095.36,25.12
106,48,1899.85,23.71
106,49,2084.1,24.9
106,50,2407.25,26.71
106,51,2079.67,25.78
106,52,1763.39,18.08
106,53,2024.28,26.07
106,54,1631.09,19.45
106,55,1575.3,17.94
106,56,905.74,9.86
106,57,393.73,3.59
106,58,1817.87,22.64
106,59,1876.22,22.44
106,60,1269.92,13.41
106,61,1120.44,10.04
106,62,1621.77,20.52
106,63,1835.22,22.53
106,64,2245.03,31.46
106,65,2136.9,29.54
106,66,1252.31,13.46
106,67,1375.53,12.81
106,68,1358.53,13.85
106,69,981.77,10.06
106,70,1274.55,12.02
106,71,1546.63,19.02
106,72,1844.69,20.05
106,73,1565.05,19.81
106,74,1772.86,19.72
106,75,2120.24,28.48
106,76,2300.13,28.07
106,77,2494.88,29.7
106,78,1812.35,22.33
106,79,1565.23,18.35
106,80,983.93,9.95
106,81,1015.18,10.44
106,82,962.79,11.13
106,83,1152.56,14.92
106,84,1103.22,13.93
106,85,1430.76,17.8
106,86,1241.33,14.22
106,87,1386.37,15.81
106,88,1756.36,22.82
106,89,1193.34,11.91
106,90,804.92,7.02
106,91,712.27,6.34
106,92,1389.2,17.81
106,93,1321.76,16.22
106,94,1411.51,14.1
106,95,1283.7,15.76
106,96,1597.11,20.67
106,97,1364.85,14.03
106,98,1549.93,15.23
106,99,1768.75,21.56
106,100,1263.53,16.37
106,101,1561.03,16.42
106,102,2163.51,27.3
106,103,985.34,8.82
106,104,824.08,7.75
106,105,1078.84,9.11
106,106,0,0
106,107,670.63,6.84
106,108,1773.29,22
106,109,1425.14,18.23
106,110,1813.63,21.16
106,111,1632.84,20.2
106,112,1607.78,17.19
106,113,2621.99,33.89
106,114,1560.72,19.09
107,1,1416.43,14.95
107,2,1108.31,10.27
107,3,1208.04,11.85
107,4,1262.25,13.08
107,5,1369.35,14.08
107,6,1097.52,10.63
107,7,990.07,10.33
107,8,417.99,3.35
107,9,1295.06,14.73
107,10,727.25,6.98
107,11,1172.23,12.53
107,12,1189.38,12.91
107,13,1549.98,19
107,14,1630.91,17.55
107,15,1337.19,16.33
107,16,1739.51,19.95
107,17,1655.41,20.76
107,18,1472.87,17.95
107,19,2286.29,24.92
107,20,1346.39,14.31
107,21,1228.57,12.45
107,22,1050.55,9.32
107,23,1456.71,20.14
107,24,1020.78,10.29
107,25,1762.07,22.32
107,26,1546.61,16.88
107,27,921.01,8.7
107,28,1245.27,12.78
107,29,1091.23,11.17
107,30,1313.5,14.04
107,31,1274.11,13.5
107,32,1235.69,12.83
107,33,1709.58,19.3
107,34,1334.17,16.32
107,35,1733.13,20.19
107,36,971.53,9.41
107,37,1248.21,13.41
107,38,830.83,8.95
107,39,1818.84,21.07
107,40,2307.25,27.79
107,41,1491.17,18.75
107,42,1122.33,12.15
107,43,490.65,4.91
107,44,2619.07,32.7
107,45,1113.22,9.08
107,46,1825.25,20.21
107,47,1901.99,23.01
107,48,2002.47,22.38
107,49,2186.71,23.57
107,50,2509.87,25.37
107,51,2152.2,25.92
107,52,1570.03,15.97
107,53,2261.83,29.23
107,54,1868.65,22.6
107,55,1812.85,21.1
107,56,1143.3,13.01
107,57,625.71,5.8
107,58,1920.49,21.31
107,59,1978.83,21.11
107,60,1505.58,16.98
107,61,927.08,7.93
107,62,1859.33,23.67
107,63,2072.77,25.68
107,64,2200.9,27.92
107,65,2092.77,26.01
107,66,1131.87,10.4
107,67,1182.16,10.7
107,68,1165.16,11.74
107,69,853.64,7.96
107,70,1073.88,9.7
107,71,1784.19,22.18
107,72,1651.33,17.94
107,73,1654.16,17.19
107,74,1579.49,17.61
107,75,2122.8,25.48
107,76,2402.74,26.74
107,77,2597.5,28.37
107,78,2049.9,25.48
107,79,1779.21,21.51
107,80,1197.91,13.11
107,81,1229.15,13.6
107,82,1200.35,14.28
107,83,1366.54,18.08
107,84,1317.2,17.09
107,85,1533.38,16.47
107,86,1457.1,15.22
107,87,1530.05,15.43
107,88,1993.92,25.98
107,89,1407.32,15.07
107,90,1018.9,10.18
107,91,926.24,9.49
107,92,1491.81,16.48
107,93,1404.67,14.63
107,94,1283.39,11.99
107,95,1280.35,12.67
107,96,1699.73,19.34
107,97,1171.48,11.92
107,98,1356.57,13.12
107,99,1871.37,20.22
107,100,1366.15,15.04
107,101,1367.66,14.31
107,102,2401.06,30.45
107,103,791.98,6.71
107,104,968.04,7.85
107,105,869.36,5.66
107,106,856.01,8.04
107,107,0,0
107,108,1875.91,20.67
107,109,1508.04,16.64
107,110,1803.59,19.71
107,111,1715.74,18.62
107,112,1414.41,15.08
107,113,2577.87,30.36
107,114,1436.28,13.98
108,1,1285.75,14.05
108,2,1114.6,14.17
108,3,1288.07,13.56
108,4,1077.68,10.78
108,5,1005.49,9.73
108,6,1044.97,12.96
108,7,1024.3,10.74
108,8,1791.82,20.96
108,9,1570.76,17.23
108,10,1759.86,18.66
108,11,1540.95,17.2
108,12,1570.64,17.11
108,13,1658.26,15.67
108,14,2426.15,28.14
108,15,2068.95,25.99
108,16,2012.83,21.55
108,17,1858.24,19.88
108,18,1713.16,17.83
108,19,2388.38,21.14
108,20,1491.02,15.76
108,21,1234.87,16.35
108,22,1123.7,14.55
108,23,1259.09,11.99
108,24,1379.73,14.98
108,25,1482.02,15.59
108,26,563.47,5.39
108,27,1148.52,12.51
108,28,936.53,8.92
108,29,990.68,9.58
108,30,766.92,7.83
108,31,764.58,8.13
108,32,783.24,9.6
108,33,2012.4,22.65
108,34,1963.09,22.97
108,35,2352.3,26.5
108,36,1482.54,16.44
108,37,1410.33,15.26
108,38,1712.69,19.97
108,39,803.43,7.6
108,40,730.67,9.92
108,41,2222.93,28.4
108,42,1897.08,22.21
108,43,2024.7,22.05
108,44,2843.83,34.12
108,45,1207.67,13.52
108,46,810.69,6.97
108,47,560.69,7.91
108,48,248.2,2.5
108,49,659.93,5.49
108,50,755.6,5.49
108,51,428.02,4.57
108,52,828.45,8.97
108,53,2486.6,30.65
108,54,2160.16,27.39
108,55,2136.88,25.33
108,56,1734.71,19.21
108,57,1789.27,20.71
108,58,487.15,4.41
108,59,233.07,1.81
108,60,1817.11,19.7
108,61,1311.58,16.75
108,62,2084.09,25.1
108,63,2297.54,27.11
108,64,624.32,10.05
108,65,516.19,8.14
108,66,1177.91,11.63
108,67,1120.09,12.64
108,68,888.38,10.99
108,69,1320.81,13.9
108,70,1199.68,12.08
108,71,2008.95,23.6
108,72,829.85,8.67
108,73,456.67,3.79
108,74,585.35,5.52
108,75,499.53,7.07
108,76,808.76,11.48
108,77,1003.52,13.11
108,78,2274.67,26.91
108,79,1950.58,19.34
108,80,2044.63,24.63
108,81,2187.6,25.57
108,82,1829.27,20.93
108,83,1562.26,16.44
108,84,1434.34,16.23
108,85,718.18,7.91
108,86,906.23,9.75
108,87,724.37,7.89
108,88,2218.68,27.4
108,89,2202.56,25.66
108,90,1927.44,20.99
108,91,1834.11,21
108,92,528.08,5.07
108,93,702.89,6.35
108,94,807.26,7.09
108,95,1019.58,9.03
108,96,458.51,4.03
108,97,1055.16,13.88
108,98,1037.93,13.63
108,99,739.63,6.26
108,100,538.13,6.01
108,101,1307.33,16.84
108,102,2625.83,31.88
108,103,1354.1,16.87
108,104,1625.58,16.55
108,105,1448.24,17.62
108,106,1904.73,22.49
108,107,1959.88,20.41
108,108,0,0
108,109,552.95,4.68
108,110,348.85,2.29
108,111,373.42,3.21
108,112,820.27,9.25
108,113,1001.29,12.49
108,114,692.85,5.91
109,1,917.07,10.12
109,2,835.07,11.99
109,3,934.76,9.64
109,4,823.91,8.74
109,5,931.01,9.74
109,6,765.44,10.78
109,7,685.44,7.81
109,8,1387.29,15.89
109,9,1202.07,13.3
109,10,1392.95,15.47
109,11,1172.27,13.27
109,12,1217.32,13.2
109,13,1363.82,15.26
109,14,2076.88,26.3
109,15,1719.68,24.14
109,16,1663.56,19.71
109,17,1508.98,18.04
109,18,1363.89,15.99
109,19,2093.94,20.73
109,20,1127.33,11.69
109,21,955.34,14.17
109,22,844.17,12.38
109,23,1038.98,11.24
109,24,1026.42,11.06
109,25,1335.3,13.42
109,26,569.44,5.25
109,27,795.21,8.6
109,28,683.49,7.15
109,29,539.9,5.77
109,30,772.9,7.69
109,31,433.56,4.97
109,32,503.71,7.42
109,33,1663.13,20.81
109,34,1613.82,21.13
109,35,2003.03,24.65
109,36,1129.22,12.52
109,37,1057.01,11.34
109,38,1359.38,16.06
109,39,762.58,8.13
109,40,1056.63,12.15
109,41,1873.66,26.56
109,42,1547.81,20.37
109,43,1593.5,18.39
109,44,2494.56,32.28
109,45,928.14,11.34
109,46,768.99,7.27
109,47,845.73,10.07
109,48,662.97,7
109,49,1074.7,9.99
109,50,1170.37,10
109,51,808.54,8.88
109,52,659.96,5.11
109,53,2137.33,28.81
109,54,1810.89,25.55
109,55,1787.61,23.48
109,56,1366.03,15.29
109,57,1384.74,15.63
109,58,818.01,7.02
109,59,631.47,5.06
109,60,1467.84,17.86
109,61,1032.04,14.57
109,62,1734.82,23.25
109,63,1948.27,25.26
109,64,950.29,12.28
109,65,842.16,10.37
109,66,696.29,6.3
109,67,823.25,9.13
109,68,608.85,8.81
109,69,870.03,10.08
109,70,748.9,8.27
109,71,1659.68,21.76
109,72,774.23,8.24
109,73,369.74,2.84
109,74,529.73,5.1
109,75,825.5,9.3
109,76,1134.72,13.71
109,77,1329.48,15.34
109,78,1925.4,25.06
109,79,1632.78,18.78
109,80,1695.36,22.79
109,81,1834.28,21.66
109,82,1480,19.09
109,83,1212.99,14.59
109,84,1065.66,12.3
109,85,724.16,7.77
109,86,912.2,9.62
109,87,730.35,7.75
109,88,1869.41,25.56
109,89,1853.29,23.82
109,90,1558.76,17.07
109,91,1480.8,17.09
109,92,469.35,3.87
109,93,354.09,3.46
109,94,356.48,3.27
109,95,536.88,4.68
109,96,597.26,5.05
109,97,756.62,11.69
109,98,739.38,11.43
109,99,789.63,6.43
109,100,544.1,5.87
109,101,1008.78,14.64
109,102,2276.56,30.03
109,103,1016.98,10.65
109,104,1194.38,12.9
109,105,1168.71,15.44
109,106,1551.42,18.58
109,107,1528.67,16.75
109,108,528.55,4.61
109,109,0,0
109,110,492.98,3.62
109,111,288.69,2.33
109,112,634.01,8.75
109,113,1327.25,14.72
109,114,368.5,3.1
110,1,1325.66,13.37
110,2,990.2,13.1
110,3,1343.35,12.89
110,4,1232.51,11.98
110,5,1189.88,11.58
110,6,920.58,11.89
110,7,1094.03,11.05
110,8,1667.42,19.89
110,9,1610.67,16.55
110,10,1673.09,19.47
110,11,1580.86,16.52
110,12,1625.92,16.44
110,13,1772.42,18.51
110,14,2485.47,29.54
110,15,2128.27,27.39
110,16,2072.16,22.95
110,17,1917.57,21.28
110,18,1772.48,19.23
110,19,2502.54,23.98
110,20,1535.93,14.93
110,21,1110.47,15.28
110,22,999.31,13.48
110,23,1443.49,13.83
110,24,1435.01,14.31
110,25,1666.41,17.43
110,26,747.86,7.23
110,27,1203.8,11.84
110,28,1092.08,10.39
110,29,876.84,7.67
110,30,951.31,9.67
110,31,842.15,8.22
110,32,658.84,8.52
110,33,2071.73,24.05
110,34,2022.42,24.37
110,35,2411.63,27.9
110,36,1506.59,14.26
110,37,1465.61,14.59
110,38,1767.97,19.3
110,39,543.04,5.04
110,40,753.99,9.81
110,41,2282.26,29.8
110,42,1956.41,23.61
110,43,1900.64,22.71
110,44,2903.16,35.52
110,45,1083.27,12.45
110,46,550.3,4.41
110,47,584.01,7.8
110,48,433.48,3.61
110,49,861.36,7.37
110,50,940.88,6.6
110,51,505.9,6.54
110,52,704.05,7.9
110,53,2545.93,32.05
110,54,2219.49,28.79
110,55,2196.21,26.73
110,56,1774.63,18.53
110,57,1664.88,19.63
110,58,688.58,6.28
110,59,434.5,3.68
110,60,1876.44,21.1
110,61,1187.18,15.67
110,62,2143.42,26.5
110,63,2356.86,28.51
110,64,647.64,9.94
110,65,539.51,8.03
110,66,1087.38,8.4
110,67,995.7,11.57
110,68,763.98,9.91
110,69,1206.97,11.98
110,70,1085.84,10.17
110,71,2068.28,25
110,72,660.69,5.71
110,73,641.07,5.63
110,74,402.57,3.11
110,75,522.85,6.96
110,76,832.08,11.37
110,77,1026.83,13
110,78,2333.99,28.31
110,79,2041.38,22.03
110,80,2103.96,26.03
110,81,2174.99,26.09
110,82,1888.59,22.33
110,83,1621.59,17.84
110,84,1474.25,15.55
110,85,902.58,9.75
110,86,1090.62,11.6
110,87,908.77,9.73
110,88,2278.01,28.8
110,89,2261.88,27.06
110,90,1964.74,22.67
110,91,1872.08,21.98
110,92,712.48,6.91
110,93,762.69,6.7
110,94,693.42,5.17
110,95,945.48,7.93
110,96,642.9,5.87
110,97,930.76,12.81
110,98,913.53,12.55
110,99,924.02,8.11
110,100,722.52,7.85
110,101,1182.93,15.76
110,102,2685.16,33.27
110,103,1229.7,15.8
110,104,1531.32,14.8
110,105,1323.84,16.55
110,106,1946.52,23.48
110,107,1835.81,21.07
110,108,336.98,2.44
110,109,478.85,3.57
110,110,0,0
110,111,465.15,2.97
110,112,695.87,8.18
110,113,1024.6,12.37
110,114,568.46,4.84
111,1,1140.95,12.06
111,2,977.64,13.18
111,3,1158.64,11.58
111,4,1047.79,10.68
111,5,1036.52,9.64
111,6,908.01,11.97
111,7,909.32,9.75
111,8,1611.17,17.83
111,9,1425.95,15.24
111,10,1616.83,17.41
111,11,1396.15,15.21
111,12,1441.2,15.14
111,13,1587.7,17.2
111,14,2300.76,28.24
111,15,1943.56,26.08
111,16,1887.44,21.65
111,17,1732.86,19.98
111,18,1587.77,17.93
111,19,2317.82,22.67
111,20,1351.21,13.63
111,21,1097.9,15.36
111,22,986.74,13.56
111,23,1262.86,13.18
111,24,1250.3,13
111,25,1513.05,15.5
111,26,594.5,5.29
111,27,1019.09,10.54
111,28,907.37,9.09
111,29,763.78,7.71
111,30,797.96,7.73
111,31,657.44,6.91
111,32,646.28,8.61
111,33,1887.01,22.75
111,34,1837.7,23.07
111,35,2226.91,26.6
111,36,1353.1,14.46
111,37,1280.89,13.28
111,38,1583.26,18
111,39,681.24,7.56
111,40,975.29,11.59
111,41,2097.54,28.5
111,42,1771.69,22.31
111,43,1817.38,20.34
111,44,2718.45,34.22
111,45,1070.7,12.53
111,46,687.65,6.7
111,47,764.39,9.5
111,48,537.23,5.37
111,49,948.96,8.36
111,50,1044.62,8.37
111,51,717.04,7.44
111,52,691.48,7.98
111,53,2361.21,30.75
111,54,2034.77,27.49
111,55,2011.49,25.43
111,56,1589.91,17.23
111,57,1608.62,17.57
111,58,710.3,5.91
111,59,505.73,3.43
111,60,1691.72,19.8
111,61,1174.61,15.76
111,62,1958.7,25.19
111,63,2172.15,27.2
111,64,868.94,11.72
111,65,760.82,9.8
111,66,920.17,8.24
111,67,983.13,11.65
111,68,751.41,10
111,69,1093.91,12.02
111,70,972.78,10.21
111,71,1883.56,23.7
111,72,692.88,7.68
111,73,367.81,1.97
111,74,448.39,4.53
111,75,744.16,8.74
111,76,1053.38,13.15
111,77,1248.14,14.78
111,78,2149.28,27
111,79,1856.66,20.72
111,80,1919.24,24.73
111,81,2058.16,23.6
111,82,1703.88,21.03
111,83,1436.87,16.54
111,84,1289.54,14.24
111,85,749.22,7.81
