O,D,Walk_time,Walk_dist
65,42,21057.29,29.25
65,43,20489.47,28.46
65,44,30767.82,42.73
65,45,14006.7,19.45
65,46,5814.79,8.08
65,47,3610.71,5.01
65,48,4388.23,6.09
65,49,4715.1,6.55
65,50,4534.05,6.3
65,51,3185.6,4.42
65,52,8306.43,11.54
65,53,28015.43,38.91
65,54,25594.82,35.55
65,55,23857.52,33.14
65,56,18702.09,25.98
65,57,17918.48,24.89
65,58,6119.45,8.5
65,59,5547.21,7.7
65,60,19592.31,27.21
65,61,15717.08,21.83
65,62,23654.38,32.85
65,63,23931.98,33.24
65,64,1664.08,2.31
65,65,0,0
65,66,12146.82,16.87
65,67,13186.76,18.32
65,68,12267.64,17.04
65,69,13781.16,19.14
65,70,12526.16,17.4
65,71,21867.37,30.37
65,72,8435.61,11.72
65,73,8058.25,11.19
65,74,6603.42,9.17
65,75,1578.84,2.19
65,76,3457.57,4.8
65,77,3845.36,5.34
65,78,22864.54,31.76
65,79,19289.93,26.79
65,80,21573.75,29.96
65,81,22102.32,30.7
65,82,20154.92,27.99
65,83,17144.14,23.81
65,84,16391.69,22.77
65,85,10151.11,14.1
65,86,12323.31,17.12
65,87,11182.78,15.53
65,88,25610.07,35.57
65,89,23278.1,32.33
65,90,19654.58,27.3
65,91,18959.55,26.33
65,92,9085.75,12.62
65,93,9254.9,12.85
65,94,9882.48,13.73
65,95,10845.86,15.06
65,96,7163.74,9.95
65,97,13356.05,18.55
65,98,12812.74,17.8
65,99,7813.74,10.85
65,100,9888.66,13.73
65,101,15733.97,21.85
65,102,27777.31,38.58
65,103,14209.57,19.74
65,104,15380.38,21.36
65,105,16004.86,22.23
65,106,20360.22,28.28
65,107,19730.77,27.4
65,108,5589.53,7.76
65,109,8259.91,11.47
65,110,5959.6,8.28
65,111,7131.15,9.9
65,112,9729.55,13.51
65,113,2948.04,4.09
65,114,8707.08,12.09
66,1,5072.49,7.05
66,2,6808.28,9.46
66,3,3277.54,4.55
66,4,4384.98,6.09
66,5,5203.29,7.23
66,6,5963.79,8.28
66,7,2176.87,3.02
66,8,6410.68,8.9
66,9,6547.32,9.09
66,10,5017.8,6.97
66,11,5452.35,7.57
66,12,4646,6.45
66,13,8178.73,11.36
66,14,13596.66,18.88
66,15,11222.78,15.59
66,16,11250.41,15.63
66,17,9955.66,13.83
66,18,7833.48,10.88
66,19,13727.5,19.07
66,20,4081.21,5.67
66,21,8373.25,11.63
66,22,6089.21,8.46
66,23,5855.21,8.13
66,24,3046.83,4.23
66,25,6768.28,9.4
66,26,5444.18,7.56
66,27,1750.59,2.43
66,28,3549.46,4.93
66,29,2663.27,3.7
66,30,4663.47,6.48
66,31,3168.13,4.4
66,32,5173.27,7.19
66,33,11890.49,16.51
66,34,10544.29,14.64
66,35,12884.75,17.9
66,36,3903.74,5.42
66,37,3723.35,5.17
66,38,5963.84,8.28
66,39,8482.69,11.78
66,40,13503.41,18.76
66,41,13580.78,18.86
66,42,9351.27,12.99
66,43,8983.67,12.48
66,44,22142.39,30.75
66,45,4717.77,6.55
66,46,7459,10.36
66,47,8481.32,11.78
66,48,7798.94,10.83
66,49,9249.96,12.85
66,50,9956.23,13.83
66,51,8981.19,12.47
66,52,4987.48,6.93
66,53,18501.34,25.7
66,54,14875.71,20.66
66,55,13661.24,18.97
66,56,7197.47,10
66,57,6341.34,8.81
66,58,7918.83,11
66,59,6945.76,9.65
66,60,9534.12,13.24
66,61,5831.76,8.1
66,62,13824.08,19.2
66,63,15005.19,20.84
66,64,13124.66,18.23
66,65,12146.82,16.87
66,66,0,0
66,67,4292.13,5.96
66,68,4792.86,6.66
66,69,2499.8,3.47
66,70,2061.53,2.86
66,71,12799.77,17.78
66,72,7295.77,10.13
66,73,4839.18,6.72
66,74,6083.63,8.45
66,75,11106.39,15.43
66,76,11895.95,16.52
66,77,13216.66,18.36
66,78,14075.38,19.55
66,79,10555.56,14.66
66,80,9888.9,13.73
66,81,10417.46,14.47
66,82,8760.31,12.17
66,83,8078.83,11.22
66,84,6304.01,8.76
66,85,5471.01,7.6
66,86,5612.84,7.8
66,87,5002.4,6.95
66,88,16170.57,22.46
66,89,11572.08,16.07
66,90,7948.56,11.04
66,91,7274.69,10.1
66,92,4673.33,6.49
66,93,3450.58,4.79
66,94,2379.89,3.31
66,95,1502.12,2.09
66,96,5929.74,8.24
66,97,7339.36,10.19
66,98,7600.03,10.56
66,99,6554.38,9.1
66,100,4580.54,6.36
66,101,9583.38,13.31
66,102,19151.89,26.6
66,103,3899.62,5.42
66,104,3797.55,5.27
66,105,5694.9,7.91
66,106,8675.37,12.05
66,107,9420.82,13.08
66,108,6578.79,9.14
66,109,3992.07,5.54
66,110,7015.53,9.74
66,111,5204.64,7.23
66,112,6328.98,8.79
66,113,14884.22,20.67
66,114,4149.45,5.76
67,1,8357.64,11.61
67,2,2831,3.93
67,3,6590.83,9.15
67,4,7857.27,10.91
67,5,8675.58,12.05
67,6,2113.41,2.94
67,7,5886.11,8.18
67,8,5983.42,8.31
67,9,9329.89,12.96
67,10,5761.02,8
67,11,8509.77,11.82
67,12,6834.61,9.49
67,13,11463.88,15.92
67,14,14343.21,19.92
67,15,11576.78,16.08
67,16,13580.75,18.86
67,17,12543.87,17.42
67,18,10533.48,14.63
67,19,17403.76,24.17
67,20,7647.21,10.62
67,21,4428.85,6.15
67,22,2486.2,3.45
67,23,9327.5,12.96
67,24,5923.85,8.23
67,25,10240.57,14.22
67,26,8400.77,11.67
67,27,4767.48,6.62
67,28,7167.05,9.95
67,29,2376.9,3.3
67,30,8281.06,11.5
67,31,6718.22,9.33
67,32,2428.62,3.37
67,33,12996.86,18.05
67,34,11358.94,15.78
67,35,13699.4,19.03
67,36,5552.93,7.71
67,37,7058.09,9.8
67,38,6778.48,9.41
67,39,8285.92,11.51
67,40,14543.35,20.2
67,41,14113.86,19.6
67,42,9823.85,13.64
67,43,8216.79,11.41
67,44,23277.16,32.33
67,45,1304.58,1.81
67,46,7223.78,10.03
67,47,8627.8,11.98
67,48,9372.68,13.02
67,49,11483.8,15.95
67,50,10921.58,15.17
67,51,10021.12,13.92
67,52,4189.41,5.82
67,53,19636.11,27.27
67,54,15690.36,21.79
67,55,14475.88,20.11
67,56,8095.68,11.24
67,57,6338.89,8.8
67,58,10400.29,14.45
67,59,8845.1,12.29
67,60,11394.59,15.83
67,61,3014.96,4.19
67,62,15720.4,21.83
67,63,17240.73,23.95
67,64,14311.11,19.88
67,65,13186.76,18.32
67,66,4292.13,5.96
67,67,0,0
67,68,1534.18,2.13
67,69,3212.21,4.46
67,70,2458.09,3.41
67,71,14930.65,20.74
67,72,5766.5,8.01
67,73,7327.43,10.18
67,74,5981.24,8.31
67,75,12146.32,16.87
67,76,13559.76,18.83
67,77,14880.47,20.67
67,78,16856.66,23.41
67,79,13706.55,19.04
67,80,10298.95,14.3
67,81,10827.51,15.04
67,82,9574.95,13.3
67,83,11363.98,15.78
67,84,9589.16,13.32
67,85,9395.22,13.05
67,86,9085.13,12.62
67,87,8926.62,12.4
67,88,17644.55,24.51
67,89,12318.63,17.11
67,90,8720.8,12.11
67,91,7625.98,10.59
67,92,7466.31,10.37
67,93,6053.5,8.41
67,94,3979.56,5.53
67,95,4935.87,6.86
67,96,8571.54,11.91
67,97,3630.24,5.04
67,98,4085.91,5.67
67,99,9196.19,12.77
67,100,8403.49,11.67
67,101,5843.12,8.12
67,102,20286.66,28.18
67,103,2496.68,3.47
67,104,4489.01,6.23
67,105,3983.41,5.53
67,106,8927.03,12.4
67,107,7458.09,10.36
67,108,7910.83,10.99
67,109,5913.26,8.21
67,110,7970.33,11.07
67,111,7311.76,10.16
67,112,4087.62,5.68
67,113,15924.16,22.12
67,114,4595.93,6.38
68,1,9642.77,13.39
68,2,3025.77,4.2
68,3,7875.7,10.94
68,4,8983.15,12.48
68,5,9801.45,13.61
68,6,1946.1,2.7
68,7,6708.84,9.32
68,8,7255.67,10.08
68,9,10716.3,14.88
68,10,7033.27,9.77
68,11,9794.9,13.6
68,12,8070.54,11.21
68,13,12749.02,17.71
68,14,15797.71,21.94
68,15,12849.03,17.85
68,16,14967.16,20.79
68,17,13930.28,19.35
68,18,11919.89,16.56
68,19,18790.18,26.1
68,20,8932.34,12.41
68,21,4295.32,5.97
68,22,3258.33,4.53
68,23,10453.37,14.52
68,24,7208.99,10.01
68,25,11366.44,15.79
68,26,8350.32,11.6
68,27,6052.61,8.41
68,28,8141.3,11.31
68,29,2129.59,2.96
68,30,9118.29,12.66
68,31,6775.42,9.41
68,32,922.59,1.28
68,33,14383.27,19.98
68,34,12745.35,17.7
68,35,15085.81,20.95
68,36,6939.34,9.64
68,37,8343.23,11.59
68,38,8164.89,11.34
68,39,6779.88,9.42
68,40,13624.23,18.92
68,41,15386.11,21.37
68,42,11096.1,15.41
68,43,9489.04,13.18
68,44,24663.57,34.26
68,45,2473.57,3.44
68,46,5717.75,7.94
68,47,7387.63,10.26
68,48,8453.56,11.74
68,49,10564.68,14.67
68,50,10002.46,13.89
68,51,9102.01,12.64
68,52,2880.7,4
68,53,21022.53,29.2
68,54,17076.77,23.72
68,55,15862.29,22.03
68,56,9482.09,13.17
68,57,7611.14,10.57
68,58,9812.36,13.63
68,59,7925.98,11.01
68,60,12781,17.75
68,61,4287.21,5.95
68,62,17106.82,23.76
68,63,18627.15,25.87
68,64,13391.99,18.6
68,65,12267.64,17.04
68,66,4792.86,6.66
68,67,1534.18,2.13
68,68,0,0
68,69,4522.84,6.28
68,70,3129.14,4.35
68,71,16317.06,22.66
68,72,4260.47,5.92
68,73,7072.45,9.82
68,74,4475.21,6.22
68,75,11227.2,15.59
68,76,12640.64,17.56
68,77,13961.35,19.39
68,78,18243.07,25.34
68,79,15092.96,20.96
68,80,11571.2,16.07
68,81,12099.76,16.81
68,82,10961.37,15.22
68,83,12649.11,17.57
68,84,10874.29,15.1
68,85,9507.63,13.21
68,86,10241.34,14.22
68,87,9186.62,12.76
68,88,19030.96,26.43
68,89,13773.13,19.13
68,90,9993.05,13.88
68,91,8898.22,12.36
68,92,7415.85,10.3
68,93,6008.28,8.34
68,94,3849,5.35
68,95,5271.64,7.32
68,96,8322.4,11.56
68,97,3160.52,4.39
68,98,3400.89,4.72
68,99,9136.87,12.69
68,100,8379.56,11.64
68,101,5404.54,7.51
68,102,21673.07,30.1
68,103,3899.72,5.42
68,104,5875.42,8.16
68,105,5255.65,7.3
68,106,10199.28,14.17
68,107,8730.34,12.13
68,108,6991.71,9.71
68,109,5497.17,7.64
68,110,7051.21,9.79
68,111,6392.64,8.88
68,112,2581.59,3.59
68,113,15005.04,20.84
68,114,3676.81,5.11
69,1,6128.81,8.51
69,2,5461.52,7.59
69,3,4419.18,6.14
69,4,5622.54,7.81
69,5,6512.63,9.05
69,6,5041.79,7
69,7,3709.48,5.15
69,8,4970.38,6.9
69,9,6605.97,9.18
69,10,3577.49,4.97
69,11,5641.99,7.84
69,12,3917.63,5.44
69,13,9065.23,12.59
69,14,12285.23,17.06
69,15,10047.28,13.95
69,16,11454.68,15.91
69,17,10417.8,14.47
69,18,7866.13,10.93
69,19,14613.99,20.3
69,20,4779.43,6.64
69,21,7059.37,9.8
69,22,4742.45,6.59
69,23,6998.57,9.72
69,24,3056.07,4.24
69,25,7911.64,10.99
69,26,7594.26,10.55
69,27,2281.39,3.17
69,28,4990.42,6.93
69,29,3103.21,4.31
69,30,6104.43,8.48
69,31,5343.41,7.42
69,32,5211.95,7.24
69,33,10870.79,15.1
69,34,9232.87,12.82
69,35,11573.33,16.07
69,36,3175.36,4.41
69,37,4190.31,5.82
69,38,4652.41,6.46
69,39,9470.22,13.15
69,40,15137.75,21.02
69,41,12269.36,17.04
69,42,8039.84,11.17
69,43,7543.37,10.48
69,44,21151.09,29.38
69,45,3461.18,4.81
69,46,8446.53,11.73
69,47,9468.84,13.15
69,48,9967.08,13.84
69,49,11122.24,15.45
69,50,11515.97,15.99
69,51,10615.52,14.74
69,52,5575.77,7.74
69,53,17510.04,24.32
69,54,13564.29,18.84
69,55,12349.81,17.15
69,56,5969.61,8.29
69,57,4901.04,6.81
69,58,9801.58,13.61
69,59,8818.04,12.25
69,60,9137.71,12.69
69,61,4372.05,6.07
69,62,13594.33,18.88
69,63,15114.67,20.99
69,64,14905.51,20.7
69,65,13781.16,19.14
69,66,2499.8,3.47
69,67,3212.21,4.46
69,68,4522.84,6.28
69,69,0,0
69,70,2017.06,2.8
69,71,12804.58,17.78
69,72,7884.07,10.95
69,73,6711.46,9.32
69,74,7071.16,9.82
69,75,12740.72,17.7
69,76,13768.23,19.12
69,77,15088.94,20.96
69,78,14730.59,20.46
69,79,11283.75,15.67
69,80,8654.45,12.02
69,81,9183.02,12.75
69,82,7448.88,10.35
69,83,8965.32,12.45
69,84,7190.5,9.99
69,85,7444.39,10.34
69,86,6922.18,9.61
69,87,6499.06,9.03
69,88,15518.48,21.55
69,89,10260.65,14.25
69,90,6637.13,9.22
69,91,6040.25,8.39
69,92,6707.24,9.32
69,93,5294.44,7.35
69,94,3753.62,5.21
69,95,3926.36,5.45
69,96,7812.48,10.85
69,97,6434.01,8.94
69,98,7014.28,9.74
69,99,8437.13,11.72
69,100,6553.91,9.1
69,101,8616.97,11.97
69,102,18160.59,25.22
69,103,2226.46,3.09
69,104,2362.94,3.28
69,105,4021.75,5.59
69,106,7284.41,10.12
69,107,7747.66,10.76
69,108,8147.85,11.32
69,109,5631.26,7.82
69,110,8564.72,11.9
69,111,6932.38,9.63
69,112,6917.27,9.61
69,113,16518.55,22.94
69,114,5277.24,7.33
70,1,6887.34,9.57
70,2,4976.5,6.91
70,3,4994.83,6.94
70,4,6102.28,8.48
70,5,6920.59,9.61
70,6,4174,5.8
70,7,4131.12,5.74
70,8,5900.45,8.2
70,9,7913.38,10.99
70,10,4664.67,6.48
70,11,6949.4,9.65
70,12,5225.04,7.26
70,13,9993.58,13.88
70,14,13372.41,18.57
70,15,11134.46,15.46
70,16,12541.86,17.42
70,17,11504.97,15.98
70,18,9173.54,12.74
70,19,15542.35,21.59
70,20,5896.06,8.19
70,21,6583.47,9.14
70,22,4257.43,5.91
70,23,7572.51,10.52
70,24,4363.48,6.06
70,25,8485.58,11.79
70,26,6639.94,9.22
70,27,3315.08,4.6
70,28,5513.03,7.66
70,29,1698.87,2.36
70,30,6627.04,9.2
70,31,4974.55,6.91
70,32,3818.25,5.3
70,33,11957.96,16.61
70,34,10320.04,14.33
70,35,12660.51,17.58
70,36,4514.04,6.27
70,37,5497.72,7.64
70,38,5739.59,7.97
70,39,8065.88,11.2
70,40,13882.75,19.28
70,41,13356.53,18.55
70,42,9127.02,12.68
70,43,8559.21,11.89
70,44,22238.27,30.89
70,45,2885.99,4.01
70,46,7042.19,9.78
70,47,8064.51,11.2
70,48,8712.08,12.1
70,49,10120.47,14.06
70,50,10260.98,14.25
70,51,9360.53,13
70,52,4171.43,5.79
70,53,18597.22,25.83
70,54,14651.47,20.35
70,55,13436.99,18.66
70,56,7056.79,9.8
70,57,5988.22,8.32
70,58,8799.81,12.22
70,59,8184.5,11.37
70,60,10355.7,14.38
70,61,4005.88,5.56
70,62,14681.51,20.39
70,63,16201.84,22.5
70,64,13650.51,18.96
70,65,12526.16,17.4
70,66,2061.53,2.86
70,67,2458.09,3.41
70,68,3129.14,4.35
70,69,2017.06,2.8
70,70,0,0
70,71,13891.76,19.29
70,72,6479.73,9
70,73,5709.7,7.93
70,74,5666.82,7.87
70,75,11485.72,15.95
70,76,12766.46,17.73
70,77,14087.17,19.57
70,78,15817.76,21.97
70,79,12667.65,17.59
70,80,9741.63,13.53
70,81,10270.2,14.26
70,82,8536.06,11.86
70,83,9893.68,13.74
70,84,8118.85,11.28
70,85,7184.5,9.98
70,86,7330.13,10.18
70,87,6715.9,9.33
70,88,16605.66,23.06
70,89,11347.83,15.76
70,90,7724.31,10.73
70,91,7127.42,9.9
70,92,5705.48,7.92
70,93,4292.67,5.96
70,94,2641.51,3.67
70,95,3192.2,4.43
70,96,6810.71,9.46
70,97,5549.58,7.71
70,98,5810.25,8.07
70,99,7435.36,10.33
70,100,6192.77,8.6
70,101,7793.6,10.82
70,102,19247.77,26.73
70,103,2279.3,3.17
70,104,3450.11,4.79
70,105,4074.59,5.66
70,106,8371.59,11.63
70,107,7800.5,10.83
70,108,7250.23,10.07
70,109,4580.39,6.36
70,110,7309.73,10.15
70,111,5881.51,8.17
70,112,5512.93,7.66
70,113,15263.56,21.2
70,114,4032.63,5.6
71,1,8558.79,11.89
71,2,16766.61,23.29
71,3,11021.8,15.31
71,4,9480.66,13.17
71,5,9593.64,13.32
71,6,16745.9,23.26
71,7,12134.79,16.85
71,8,12579.39,17.47
71,9,7156,9.94
71,10,10499.38,14.58
71,11,8611.9,11.96
71,12,9377,13.02
71,13,5248.32,7.29
71,14,6515.8,9.05
71,15,8701.61,12.09
71,16,2900.78,4.03
71,17,3368.87,4.68
71,18,5698.15,7.91
71,19,6277.36,8.72
71,20,9181.33,12.75
71,21,17859.55,24.81
71,22,15907.86,22.09
71,23,7935.5,11.02
71,24,10682.44,14.84
71,25,8092.26,11.24
71,26,13512.65,18.77
71,27,11576.62,16.08
71,28,11430.98,15.88
71,29,14897.43,20.69
71,30,10813.75,15.02
71,31,12975.57,18.02
71,32,17006.17,23.62
71,33,2183.27,3.03
71,34,4475.07,6.22
71,35,4040.18,5.61
71,36,10615.26,14.74
71,37,9495.95,13.19
71,38,8827.94,12.26
71,39,19444.47,27.01
71,40,23223.96,32.26
71,41,7970.47,11.07
71,42,7118.19,9.89
71,43,14601.5,20.28
71,44,10178.92,14.14
71,45,15165.29,21.06
71,46,19085.94,26.51
71,47,19319.97,26.83
71,48,17603.5,24.45
71,49,18066.51,25.09
71,50,18975.51,26.36
71,51,18701.73,25.97
71,52,17370,24.13
71,53,6537.87,9.08
71,54,5064.26,7.03
71,55,3549.87,4.93
71,56,7485.38,10.4
71,57,11196.92,15.55
71,58,16838.86,23.39
71,59,16607.21,23.07
71,60,4001.13,5.56
71,61,15096.95,20.97
71,62,1982.88,2.75
71,63,2507.48,3.48
71,64,22037.47,30.61
71,65,21867.37,30.37
71,66,12799.77,17.78
71,67,14930.65,20.74
71,68,16317.06,22.66
71,69,12804.58,17.78
71,70,13891.76,19.29
71,71,0,0
71,72,19678.29,27.33
71,73,14561.21,20.22
71,74,17881.02,24.84
71,75,20826.93,28.93
71,76,20808.75,28.9
71,77,22129.46,30.74
71,78,2201.96,3.06
71,79,2847.63,3.96
71,80,9964.24,13.84
71,81,11749.88,16.32
71,82,5397.88,7.5
71,83,5398.49,7.5
71,84,6995.07,9.72
71,85,12724.5,17.67
71,86,10404.26,14.45
71,87,11582.3,16.09
71,88,4207.1,5.84
71,89,5992.52,8.32
71,90,7926.88,11.01
71,91,10035.06,13.94
71,92,13282.43,18.45
71,93,14314.71,19.88
71,94,15372.61,21.35
71,95,13849,19.23
71,96,14849.77,20.62
71,97,17701.99,24.59
71,98,18718.39,26
71,99,15220.65,21.14
71,100,12244.71,17.01
71,101,19922.05,27.67
71,102,7188.41,9.98
71,103,12925.12,17.95
71,104,11090.56,15.4
71,105,14307.21,19.87
71,106,12075.92,16.77
71,107,16528.71,22.96
71,108,16415.55,22.8
71,109,15426.57,21.43
71,110,17656.83,24.52
71,111,15471.69,21.49
71,112,18711.49,25.99
71,113,24293.38,33.74
71,114,17181.96,23.86
72,1,12236.68,17
72,2,7402.09,10.28
72,3,10323.95,14.34
72,4,10876.12,15.11
72,5,10638.61,14.78
72,6,5889.22,8.18
72,7,9180.25,12.75
72,8,11487.99,15.96
72,9,13549.84,18.82
72,10,10451.21,14.52
72,11,12544.61,17.42
72,12,10861.5,15.09
72,13,14593.99,20.27
72,14,19158.94,26.61
72,15,16920.99,23.5
72,16,18328.39,25.46
72,17,17291.51,24.02
72,18,14810.01,20.57
72,19,20128.88,27.96
72,20,11298.48,15.69
72,21,7906.79,10.98
72,22,7634.65,10.6
72,23,11924.44,16.56
72,24,9958.7,13.83
72,25,12837.51,17.83
72,26,7932.35,11.02
72,27,8822.12,12.25
72,28,9406.66,13.06
72,29,4780.86,6.64
72,30,9244.62,12.84
72,31,7852.6,10.91
72,32,3469.47,4.82
72,33,17744.5,24.65
72,34,16106.58,22.37
72,35,18447.04,25.62
72,36,10119.24,14.05
72,37,11092.94,15.41
72,38,11526.12,16.01
72,39,4175.6,5.8
72,40,9664.86,13.42
72,41,19143.07,26.59
72,42,14913.56,20.71
72,43,13721.36,19.06
72,44,28024.8,38.92
72,45,6705.89,9.31
72,46,2880.77,4
72,47,4912.9,6.82
72,48,6534.35,9.08
72,49,8674.5,12.05
72,50,8083.25,11.23
72,51,6803.53,9.45
72,52,2261.19,3.14
72,53,24383.76,33.87
72,54,20438,28.39
72,55,19223.52,26.7
72,56,12843.32,17.84
72,57,11774.75,16.35
72,58,8331.96,11.57
72,59,6445.58,8.95
72,60,16142.23,22.42
72,61,8519.53,11.83
72,62,20468.05,28.43
72,63,21906.92,30.43
72,64,9741.76,13.53
72,65,8435.61,11.72
72,66,7295.77,10.13
72,67,5766.5,8.01
72,68,4260.47,5.92
72,69,7884.07,10.95
72,70,6479.73,9
72,71,19678.29,27.33
72,72,0,0
72,73,6045.46,8.4
72,74,2082.84,2.89
72,75,7799.37,10.83
72,76,10692.82,14.85
72,77,11587.99,16.09
72,78,20840.46,28.95
72,79,17265.85,23.98
72,80,15528.17,21.57
72,81,16056.73,22.3
72,82,14322.6,19.89
72,83,14775.44,20.52
72,84,13521.28,18.78
72,85,9345.83,12.98
72,86,10403.74,14.45
72,87,9312.95,12.93
72,88,22392.2,31.1
72,89,17134.37,23.8
72,90,13510.85,18.77
72,91,12913.96,17.94
72,92,7014.78,9.74
72,93,6595.46,9.16
72,94,5580.18,7.75
72,95,7308.52,10.15
72,96,7139.33,9.92
72,97,6451.57,8.96
72,98,5210.72,7.24
72,99,8328.67,11.57
72,100,8217.75,11.41
72,101,7972.41,11.07
72,102,25034.3,34.77
72,103,8065.84,11.2
72,104,9236.65,12.83
72,105,9487.98,13.18
72,106,14158.12,19.66
72,107,12962.66,18
72,108,5240.98,7.28
72,109,5212.21,7.24
72,110,4816.07,6.69
72,111,4912.24,6.82
72,112,2261.83,3.14
72,113,11307.55,15.71
72,114,3716.15,5.16
73,1,7046.98,9.79
73,2,9715.03,13.49
73,3,6155.24,8.55
73,4,5601.23,7.78
73,5,5354.11,7.44
73,6,8902.71,12.37
73,7,4895.67,6.8
73,8,10746.87,14.93
73,9,9622.4,13.36
73,10,9353.99,12.99
73,11,9332.01,12.96
73,12,9013.36,12.52
73,13,9312.89,12.93
73,14,17317.53,24.05
73,15,15590.13,21.65
73,16,13359.6,18.56
73,17,12064.85,16.76
73,18,10536.89,14.63
73,19,14844.38,20.62
73,20,8029.02,11.15
73,21,11251.92,15.63
73,22,9266.2,12.87
73,23,6643.34,9.23
73,24,7678.58,10.66
73,25,7556.41,10.5
73,26,2049.76,2.85
73,27,6506.02,9.04
73,28,4131.77,5.74
73,29,5182.01,7.2
73,30,3960.12,5.5
73,31,2782.27,3.86
73,32,6717.61,9.33
73,33,14167.74,19.68
73,34,13543.21,18.81
73,35,16185.58,22.48
73,36,8271.09,11.49
73,37,7825.86,10.87
73,38,10331.19,14.35
73,39,5609,7.79
73,40,9414.84,13.08
73,41,17898.35,24.86
73,42,13820.63,19.2
73,43,13319.86,18.5
73,44,23461.66,32.59
73,45,8010.95,11.13
73,46,5283.57,7.34
73,47,5484.5,7.62
73,48,3794.38,5.27
73,49,4460.11,6.19
73,50,5166.38,7.18
73,51,4892.61,6.8
73,52,5654.89,7.85
73,53,20709.27,28.76
73,54,17946.1,24.93
73,55,16208.79,22.51
73,56,11043.05,15.34
73,57,10677.53,14.83
73,58,3321.33,4.61
73,59,2763.56,3.84
73,60,11943.59,16.59
73,61,9212.72,12.8
73,62,15933.28,22.13
73,63,16625.82,23.09
73,64,8334.82,11.58
73,65,8058.25,11.19
73,66,4839.18,6.72
73,67,7327.43,10.18
73,68,7072.45,9.82
73,69,6711.46,9.32
73,70,5709.7,7.93
73,71,14561.21,20.22
73,72,6045.46,8.4
73,73,0,0
73,74,4084.16,5.67
73,75,7017.81,9.75
73,76,7106.1,9.87
73,77,8426.81,11.7
73,78,15559.37,21.61
73,79,11984.75,16.65
73,80,14256.25,19.8
73,81,14784.82,20.53
73,82,12495.87,17.36
73,83,9500.55,13.2
73,84,8742.97,12.14
73,85,3745.41,5.2
73,86,5119.24,7.11
73,87,3950.86,5.49
73,88,18303.91,25.42
73,89,15889.64,22.07
73,90,12315.91,17.11
73,91,11642.05,16.17
73,92,1470.77,2.04
73,93,1851.55,2.57
73,94,3352.4,4.66
73,95,3538.22,4.91
73,96,1439.41,2
73,97,10117.12,14.05
73,98,9771.8,13.57
73,99,2693.32,3.74
73,100,2656.74,3.69
73,101,12547.37,17.43
73,102,20471.16,28.43
73,103,7839.85,10.89
73,104,8133.74,11.3
73,105,9635.14,13.38
73,106,13042.72,18.12
73,107,13361.05,18.56
73,108,2571.91,3.57
73,109,1656.4,2.3
73,110,3586.77,4.98
73,111,1323.97,1.84
73,112,6913.69,9.6
73,113,10590.73,14.71
73,114,3566.63,4.95
74,1,10360.57,14.39
74,2,7616.82,10.58
74,3,8917.36,12.39
74,4,8914.82,12.38
74,5,8677.31,12.05
74,6,6103.95,8.48
74,7,7585.55,10.54
74,8,10874.07,15.1
74,9,12444.59,17.28
74,10,9638.3,13.39
74,11,11434.83,15.88
74,12,9761.12,13.56
74,13,12632.7,17.55
74,14,18346.03,25.48
74,15,16108.08,22.37
74,16,16673.2,23.16
74,17,15378.45,21.36
74,18,13850.48,19.24
74,19,18167.58,25.23
74,20,10086.33,14.01
74,21,8453.16,11.74
74,22,7849.38,10.9
74,23,9963.15,13.84
74,24,8848.91,12.29
74,25,10876.22,15.11
74,26,5971.05,8.29
74,27,7712.34,10.71
74,28,7445.37,10.34
74,29,3967.95,5.51
74,30,7283.32,10.12
74,31,5891.31,8.18
74,32,3684.2,5.12
74,33,16931.59,23.52
74,34,15293.67,21.24
74,35,17634.13,24.49
74,36,9018.86,12.53
74,37,9983.15,13.87
74,38,10713.21,14.88
74,39,2450.77,3.4
74,40,7832.67,10.88
74,41,18330.16,25.46
74,42,14100.65,19.58
74,43,13532.83,18.8
74,44,26781.47,37.2
74,45,6920.62,9.61
74,46,1385.64,1.92
74,47,3080.72,4.28
74,48,4573.05,6.35
74,49,6713.2,9.32
74,50,6121.95,8.5
74,51,4842.24,6.73
74,52,1972.59,2.74
74,53,24029.07,33.37
74,54,19625.09,27.26
74,55,18410.61,25.57
74,56,12030.41,16.71
74,57,10961.84,15.22
74,58,6370.67,8.85
74,59,4484.28,6.23
74,60,14981.2,20.81
74,61,8760.44,12.17
74,62,19246.87,26.73
74,63,19945.63,27.7
74,64,7909.58,10.99
74,65,6603.42,9.17
74,66,6083.63,8.45
74,67,5981.24,8.31
74,68,4475.21,6.22
74,69,7071.16,9.82
74,70,5666.82,7.87
74,71,17881.02,24.84
74,72,2082.84,2.89
74,73,4084.16,5.67
74,74,0,0
74,75,6967.44,9.68
74,76,8731.52,12.13
74,77,10052.23,13.96
74,78,18879.17,26.22
74,79,15304.55,21.26
74,80,14715.26,20.44
74,81,15243.82,21.17
74,82,13509.69,18.76
74,83,12814.15,17.8
74,84,12056.56,16.75
74,85,7384.53,10.26
74,86,8442.44,11.73
74,87,7351.65,10.21
74,88,21623.71,30.03
74,89,16321.46,22.67
74,90,12697.94,17.64
74,91,12101.05,16.81
74,92,5053.49,7.02
74,93,4634.17,6.44
74,94,4307.6,5.98
74,95,5942.02,8.25
74,96,5178.03,7.19
74,97,6920.92,9.61
74,98,6377.61,8.86
