O,D,str.dist,Bike_ta,Bike_da,Walk_ta,Walk_da,Car_ta,Car_da,Bike_dr,Walk_dr,Car_dr
3,25,3.827696733,1515.43,7.32,4017,5.58,952.5,8.04,1.912377211,1.457795742,2.100479887
3,26,5.838733429,1715.56,8.52,5784.25,8.03,781.08,8.89,1.459220583,1.375298273,1.522590491
3,27,2.151677826,636.33,3.18,2139.72,2.97,325.36,3.1,1.477916425,1.38031817,1.440736137
3,28,2.247238804,877.74,4.28,2640.83,3.67,438.67,3.85,1.904559494,1.633115267,1.713213564
3,29,6.336099126,1769.13,8.69,5746.11,7.98,835.69,10.08,1.371506321,1.259449993,1.590884202
3,30,3.319188742,1101.19,5.16,3261.79,4.53,506.9,5.11,1.554596741,1.364791325,1.539532819
3,31,3.639051461,1091.52,5.4,3708.29,5.15,538.54,5.52,1.48390317,1.415203949,1.516878796
3,32,9.031163379,2462.87,12.16,8256.11,11.47,904.17,12.5,1.3464489,1.270046783,1.38409632
3,33,10.9522539,2935.5,14.41,9971.41,13.85,1280.34,15.43,1.315710915,1.264579887,1.40884243
3,34,9.756443509,2769.53,13.69,8920.72,12.39,1083.53,13.21,1.403175244,1.269929969,1.353976988
3,35,12.7238556,3349.35,16.58,11563.09,16.06,1482.48,17.08,1.303064144,1.262196028,1.342360409
3,36,3.672883743,1006.67,4.98,3265.23,4.54,607.26,4.34,1.355882829,1.236085952,1.181632827
3,37,1.892621586,656.61,3.2,2370.32,3.29,390.41,3.22,1.690776447,1.738329535,1.7013438
3,38,5.51192657,1479.88,7.22,5044.94,7.01,692.78,7.94,1.309886826,1.271787625,1.440512659
3,39,11.73916862,2928.35,14.46,10880.28,15.11,1432.04,16.17,1.231773771,1.287143962,1.377439964
3,40,15.28762932,4386.1,21.17,15177.79,21.08,1688.45,22.01,1.384779782,1.378892669,1.439726169
3,41,13.03781316,3602.41,17.78,12661.88,17.59,1370.88,18.77,1.363725632,1.349152636,1.439658612
3,42,8.644031316,2368.35,11.49,8432.37,11.71,1045.03,12.59,1.329240904,1.354691992,1.456496343
3,43,10.60260216,2712.61,13.14,9380.69,13.03,1224.76,14.99,1.239318405,1.228943594,1.413803874
3,44,21.25722045,5758.05,28.38,19922.25,27.67,2111.77,26.9,1.335075772,1.301675356,1.26545237
3,45,8.013494954,1932.27,9.61,6839.79,9.5,915.48,9.42,1.199227061,1.185500216,1.175517056
3,46,11.14768159,3172.74,15.82,10122.28,14.06,1438.45,15.31,1.419129159,1.261248798,1.373379736
3,47,11.19533044,3485.71,17.17,10404.39,14.45,1515.19,18.11,1.533675142,1.290716704,1.61763872
3,48,9.762777234,2736.56,13.63,9846.49,13.68,1236.93,14.4,1.396119124,1.401240618,1.474990124
3,49,10.86129577,2913.86,14.5,10309.51,14.32,1421.18,15.58,1.335015665,1.318443057,1.434451315
3,50,11.50803148,3279.25,15.86,11218.5,15.58,1744.33,17.39,1.378167937,1.353837103,1.511118564
3,51,10.94734946,3130.82,15.46,10655.56,14.8,1416.75,16.47,1.412213984,1.351925418,1.504473759
3,52,8.769613876,2511.17,12.49,8015.66,11.13,1127.99,13.64,1.424236024,1.26915508,1.555370646
3,53,17.66309203,4872.34,23.7,16582.27,23.03,1754.54,23.43,1.341780927,1.303848724,1.326494815
3,54,15.0595927,4020.24,19.79,13554.05,18.83,1428.1,20.17,1.314112566,1.250365822,1.339345652
3,55,13.42352634,3583.88,17.65,12360.62,17.17,1404.82,18.11,1.314855691,1.279097576,1.349123885
3,56,5.627220957,1630.02,8.11,5783.58,8.03,731.99,7.91,1.441208736,1.426992127,1.405667213
3,57,6.794716817,1883.08,9.2,5919.28,8.22,841.45,9.5,1.353993146,1.209763441,1.398145096
3,58,9.293098132,2556.9,12.73,9081.85,12.61,1154.95,13.32,1.369833808,1.356920999,1.433321785
3,59,8.551109242,2505.82,12.47,8792.91,12.21,1213.3,13.13,1.45829034,1.427884928,1.535473309
3,60,8.093312824,2191.71,10.69,7615.04,10.58,1085.05,12.48,1.320843545,1.307252077,1.542013792
3,61,8.295522702,2230.25,11.1,8423.59,11.7,944.53,11.03,1.338071198,1.410399371,1.329632911
3,62,13.51551317,3457.71,17,11905,16.53,1352.03,17.88,1.257813875,1.223039021,1.322924241
3,63,14.81772977,3840.28,18.88,13086.41,18.18,1565.47,19.89,1.274149299,1.226908594,1.342310888
3,64,15.19306994,4126,20.39,14280.46,19.83,1582.11,22.14,1.342059247,1.305200337,1.457243341
3,65,14.50916702,3989.4,19.57,13821.2,19.2,1473.98,20.22,1.348802449,1.323301329,1.393601713
3,66,3.289133423,960.83,4.73,3277.54,4.55,628.49,4.82,1.438068753,1.383343092,1.465431583
3,67,7.47505329,1900.2,9.37,6590.83,9.15,939.3,9.9,1.253502769,1.224071541,1.324405274
3,68,8.380950424,2310.47,11.41,7875.7,10.94,1009.31,13.89,1.361420772,1.305341214,1.657329932
3,69,4.393109083,1280.35,6.35,4419.18,6.14,587.62,6.09,1.445445556,1.397643419,1.386261958
3,70,5.058486195,1560.06,7.28,4994.83,6.94,818.34,8.61,1.439165735,1.37195195,1.702090244
3,71,11.87294508,3185.1,15.64,11021.8,15.31,1276.89,16.38,1.317280581,1.289486298,1.379607156
3,72,11.06352243,3138.16,15.49,10323.95,14.34,1271.39,16.69,1.400096587,1.296151392,1.508561139
3,73,6.512254527,1770.45,8.8,6155.24,8.55,902.12,10.49,1.351298535,1.312909372,1.610809276
3,74,9.782306207,2845.19,14.21,8917.36,12.39,1199.18,13.14,1.452622694,1.266572497,1.343241534
3,75,12.92202448,3701.45,18.13,12780.76,17.75,1457.32,19.16,1.403030928,1.373623771,1.4827398
3,76,13.68423618,3674.5,18.24,13051.75,18.13,1637.2,18.75,1.332920578,1.324882132,1.370189739
3,77,14.57562633,4057.31,19.99,14372.46,19.96,1831.96,20.38,1.371467651,1.36940942,1.398224649
3,78,13.80089839,3714.66,18.08,12019.95,16.69,1542.6,19.69,1.310059641,1.20934156,1.426718713
3,79,9.444718507,2707.72,13.2,8445.34,11.73,1249.99,13.41,1.397606503,1.24196396,1.419841151
3,80,9.994027232,2599.36,12.79,8970,12.46,1136.43,13.04,1.279764374,1.246744652,1.304779314
3,81,10.76238663,2721.8,13.42,9498.57,13.19,1167.68,13.54,1.246935318,1.225564594,1.258085262
3,82,7.696171885,2274.14,11.27,7501.71,10.42,949.71,11.17,1.464364384,1.353919865,1.451370911
3,83,5.974247783,1731.68,8.41,5786.18,8.04,830.2,9.22,1.407708603,1.34577612,1.543290525
3,84,4.232315172,1456.91,7.03,4232.2,5.88,682.86,6.93,1.661029416,1.389310522,1.637401686
3,85,5.423840117,1598.79,7.62,5290.65,7.35,767.84,8.48,1.404908669,1.355128441,1.563467915
3,86,3.555233299,1267.35,5.89,3353.59,4.66,641.65,5.91,1.656712656,1.310743799,1.662338166
3,87,4.241861872,1356.23,6.44,4149.46,5.76,723.45,6.49,1.518201251,1.357894287,1.529988528
3,88,15.94187421,4038.24,19.88,14764.5,20.51,1486.62,20.18,1.247030289,1.286548854,1.265848653
3,89,11.20153623,3044.91,14.95,10653.18,14.8,1345.84,15,1.334638365,1.321247344,1.339102038
3,90,7.261391471,2043.24,10.03,7029.66,9.76,957.43,10.12,1.38127796,1.344095004,1.393672279
3,91,6.799591017,1996.72,9.16,6355.8,8.83,814.2,8.97,1.347139847,1.298607516,1.31919699
3,92,5.221873871,1506.42,7.48,5090.8,7.07,726.28,8.49,1.432435977,1.353920101,1.625853134
3,93,4.809624673,1318.62,6.54,4574.01,6.35,670.57,6.73,1.359773464,1.320269342,1.399277586
3,94,5.390649574,1449.17,7.19,5069.86,7.04,774.01,8.38,1.333791021,1.305965061,1.554543638
3,95,3.643943533,948.8,4.69,3756.33,5.22,624.89,5.65,1.287067145,1.432513965,1.550517989
3,96,7.28261306,2185.7,10.87,7092.76,9.85,934.19,11.35,1.49259612,1.352536503,1.558506529
3,97,11.15747619,2676.22,13.33,9812.63,13.63,1066,14.08,1.194714626,1.221602428,1.261934129
3,98,11.90659915,3000.34,14.95,10557.08,14.66,1139.84,16.51,1.255606224,1.231249983,1.386626004
3,99,7.625369748,2149.1,10.69,7492.25,10.41,1105.83,12.24,1.401899233,1.365179702,1.605168065
3,100,4.540802705,1348.88,6.69,4571.72,6.35,600.61,7.05,1.473307791,1.398431161,1.552588927
3,101,13.39780834,3249.52,16.18,11995.59,16.66,1262.18,16.46,1.207660208,1.243486963,1.228559148
3,102,18.82424473,4995.65,24.09,16931.75,23.52,1893.77,24.65,1.279732619,1.24945252,1.309481488
3,103,6.062637665,1683.95,8.26,5980.15,8.31,870.3,8.71,1.362443289,1.370690524,1.436668408
3,104,4.758137222,1315.69,6.51,5048.43,7.01,836.77,7.49,1.368182483,1.473265623,1.574145438
3,105,7.645145024,2398.53,11.89,7633.84,10.6,1081.19,11.91,1.555235377,1.38650084,1.557851416
3,106,9.553776047,2252.45,10.61,7756.47,10.77,884.81,10.46,1.110555653,1.127302958,1.094855055
3,107,9.41547288,3748.24,16.92,10737.44,14.91,1171.07,11.34,1.797041977,1.583563586,1.204400474
3,108,8.589417951,2435.47,12.12,8253.16,11.46,1110.37,12.68,1.411038567,1.334199833,1.476235069
3,109,6.202562458,1791.75,8.85,5666.44,7.87,773.95,8.74,1.426829647,1.268830432,1.409095041
3,110,9.115170162,2468.64,12.12,8799.49,12.22,1162.44,11.67,1.329651535,1.340622257,1.280283285
3,111,7.314226164,2054.97,10.06,6879.01,9.55,981.65,10.71,1.375401823,1.305674693,1.464269734
3,112,10.33281835,2799.1,13.81,9357.16,13,1034.47,13.83,1.336518221,1.258127217,1.338453801
3,113,16.8833315,4963.52,23.5,16536.37,22.97,1959.07,24.57,1.391905383,1.360513475,1.455281501
3,114,7.653366092,1956.63,9.71,7177.63,9.97,909.52,9.6,1.268722792,1.302694772,1.254350032
4,1,1.728084652,391.14,1.9,1445.75,2.01,284.31,2.04,1.099483175,1.163137464,1.180497725
4,2,11.63138983,2942.96,14.55,10106.58,14.04,1153.12,14.36,1.250925316,1.207078449,1.234590209
4,3,1.759553714,769.91,3.81,1861.75,2.59,480.54,3.43,2.165321792,1.471964158,1.949357939
4,4,0,0,0,0,0,0,0,NA,NA,NA
4,5,1.260751994,468.22,2.2,1263.02,1.75,287.96,2.06,1.7449903,1.388060466,1.633945463
4,6,11.24791024,2938.52,14.37,9686.85,13.45,1142.33,14.72,1.27757065,1.195777678,1.308687541
4,7,2.767977463,915.3,4.58,2705.65,3.76,454.74,3.93,1.65463775,1.358392563,1.419809248
4,8,9.475610814,2528.93,12.38,8393.2,11.66,1153.98,13.03,1.306512081,1.230527533,1.375109242
4,9,4.888566403,1240.58,6.19,4323.66,6.01,642.73,5.97,1.266219887,1.229399277,1.221216919
4,10,6.862860503,1829.1,9.1,5777.2,8.02,1076.92,11.24,1.325977702,1.16860892,1.63780103
4,11,3.880157311,1294.16,5.82,4033.27,5.6,577.74,5.37,1.499939186,1.443240454,1.383964507
4,12,4.956946047,1309.87,6.26,4696.2,6.52,739.76,6.78,1.262874347,1.315325997,1.367777647
4,13,5.18123199,1290.26,6.41,4232.34,5.88,781.87,6.41,1.237157497,1.134865224,1.237157497
4,14,13.61205548,3674.01,18.12,12222.69,16.98,1502.95,17.99,1.331172947,1.247423655,1.321622589
4,15,11.71473212,3172.18,15.8,10765.12,14.95,1145.74,15.84,1.34872909,1.27617088,1.352143594
4,16,9.726010733,2330.39,11.39,8264.77,11.48,1089.63,11.41,1.171086514,1.180340051,1.173142855
4,17,8.152314115,2073.41,10.37,6970.02,9.68,935.04,9.73,1.272031457,1.187392912,1.19352614
4,18,6.08597645,1546.56,7.71,5442.05,7.56,789.96,7.69,1.266846834,1.242200009,1.263560591
4,19,7.474308994,2379.44,11.77,9807.93,13.62,1511.99,11.88,1.574727511,1.822242031,1.589444591
4,20,2.637993565,747.78,3.73,2770.93,3.85,532.81,3.79,1.413953411,1.459442529,1.43669797
4,21,13.19957973,3393.04,16.78,11704.43,16.26,1273.39,16.54,1.271252597,1.231857403,1.253070199
4,22,10.79290688,2736.08,13.52,9387.51,13.04,1095.36,13.41,1.252674572,1.208200918,1.242482693
4,23,1.616107724,457.08,2.29,1562.79,2.17,381.35,2.56,1.41698475,1.342732274,1.584052821
4,24,3.525042402,1074.62,5.27,3087.46,4.29,607.14,5.61,1.495017477,1.217006637,1.591470218
4,25,2.3995614,939.93,4.7,2475.86,3.44,633.1,4.82,1.958691284,1.433595323,2.008700423
4,26,5.664070811,1393.33,6.97,4929.52,6.85,760.21,7.53,1.230563712,1.209377536,1.329432532
4,27,3.910756923,1161.89,5.7,3515.13,4.88,475.66,5.03,1.457518356,1.247840276,1.286196023
4,28,2.207543182,602.69,3.01,2097,2.91,435,3.02,1.363506737,1.318207509,1.368036659
4,29,7.849441371,2207.34,10.9,6853.56,9.52,985.99,12.01,1.388633851,1.212825162,1.530045188
4,30,2.541483664,733.7,3.67,2201.21,3.06,357.88,3.85,1.444038399,1.204021117,1.51486317
4,31,4.066097056,1062.86,5.31,4010.74,5.57,582.25,5.44,1.305920623,1.369864005,1.337892314
4,32,10.56643975,2788.5,13.9,9252.46,12.85,989.67,13.66,1.315485663,1.216114444,1.292772241
4,33,10.8071617,2610.28,13.02,9072.9,12.6,1089.2,12.51,1.204756657,1.165893539,1.157565728
4,34,9.901266715,2591.69,12.78,8448.37,11.73,1039.89,12.82,1.290743939,1.184696902,1.294783826
4,35,12.84338516,3171.5,15.67,11090.74,15.4,1429.1,16.35,1.220083319,1.199060824,1.273028862
4,36,5.174292288,1538.62,7.12,4446.69,6.18,844.03,9.3,1.376033591,1.194366235,1.797347247
4,37,2.91851814,837.39,4.04,2859.43,3.97,574.24,4.91,1.384264139,1.360279364,1.682360624
4,38,6.615022567,1726.05,8.61,6014.04,8.35,881.81,9.63,1.301582861,1.262278385,1.455777347
4,39,12.44107195,2996.71,14.86,10478.27,14.55,1517.53,17.33,1.194430839,1.169513372,1.392966786
4,40,15.63836644,4381.67,21.19,14616.86,20.3,1674.58,20.56,1.355000861,1.298089546,1.314715324
4,41,13.79912556,3717.53,18.57,12599.6,17.5,1299.73,18.25,1.345737447,1.268196301,1.322547571
4,42,9.29393118,2636.64,13.16,8521.89,11.84,973.88,12.07,1.415977776,1.27394961,1.298696942
4,43,12.13133768,2958.78,14.53,10562.15,14.67,1386.19,14.92,1.197724471,1.20926483,1.229872615
4,44,21.22696031,5432.83,26.99,18381.11,25.53,1920.63,23.97,1.27149623,1.202715774,1.129224328
4,45,9.749243888,2457.82,12.13,8106.24,11.26,1065.77,11.35,1.244199052,1.154961362,1.164192847
4,46,12.04070175,2897.33,14.37,10119.74,14.06,1523.94,16.48,1.193452035,1.167706027,1.36869099
4,47,11.7357044,3554.07,17.57,10353.77,14.38,1504.6,18.54,1.49714064,1.22532057,1.579794392
4,48,9.99685097,2613.98,13.06,8996.4,12.5,1223.06,12.95,1.306411393,1.250393753,1.295407928
4,49,10.71359159,2605.43,13.02,9459.42,13.14,1407.31,14.13,1.215278731,1.226479457,1.318885443
4,50,11.52853815,3161.19,15.32,10368.41,14.4,1730.46,15.94,1.328876203,1.249074238,1.382655788
4,51,11.25540489,3126.4,15.48,10094.64,14.02,1402.88,15.01,1.37533924,1.245623782,1.333581524
4,52,10.05543568,2623.69,13.05,8772.46,12.18,1213.49,14.8,1.297805527,1.211285158,1.471840751
4,53,17.60675081,4547.12,22.31,15628.72,21.71,1563.4,20.5,1.267127606,1.233049768,1.164326128
4,54,15.02679722,3695.02,18.41,12851.26,17.85,1236.96,17.25,1.225144636,1.187877879,1.14794921
4,55,13.36445567,3258.67,16.27,11113.96,15.44,1213.68,15.18,1.217408356,1.15530332,1.13584873
4,56,6.21725116,1614.79,8.06,5744.31,7.98,806.69,7.95,1.296392858,1.283525435,1.278700151
4,57,8.185815713,2129.25,10.6,7511.13,10.43,1030.49,11.2,1.294922873,1.274155242,1.368220394
4,58,9.144464648,2264.74,11.32,8231.76,11.43,1141.08,11.87,1.23790735,1.249936485,1.298053025
4,59,8.748777978,2501.39,12.5,8000.11,11.11,1199.43,11.67,1.42877097,1.269891638,1.333900578
4,60,7.895905435,1866.5,9.31,6848.75,9.51,893.91,9.56,1.179092135,1.204421719,1.210754115
4,61,10.05170266,2755.81,13.62,9626.94,13.37,1094.82,12.96,1.354994319,1.330122911,1.289333801
4,62,13.19202428,3151.97,15.76,10838.44,15.05,1160.89,14.95,1.194661234,1.140840836,1.133260498
4,63,14.43190379,3237.21,16.1,11545.27,16.04,1374.34,16.96,1.115583934,1.111426478,1.175174132
4,64,15.15598626,3819.31,18.99,13430.37,18.65,1568.24,20.69,1.252970257,1.230536877,1.365137157
4,65,14.68819319,3984.97,19.59,13260.27,18.42,1460.11,18.77,1.333724288,1.254068473,1.277897135
4,66,4.890162888,1505.36,7.53,4384.98,6.09,777.01,6.9,1.539826008,1.24535729,1.410995944
4,67,9.167662886,2425.76,11.89,7857.27,10.91,1089.59,11.83,1.296949959,1.190052485,1.290405215
4,68,9.981116842,2836.03,13.93,8983.15,12.48,1094.81,15.05,1.3956354,1.250361077,1.507847292
4,69,6.152377021,1805.91,8.87,5622.54,7.81,737.92,8.02,1.441719187,1.269428056,1.303561204
4,70,6.73902178,2085.62,9.8,6102.28,8.48,968.64,10.54,1.454216995,1.258342869,1.564025217
4,71,11.39441966,2644.15,13.18,9480.66,13.17,1085.75,13.46,1.156706563,1.15582894,1.181279995
4,72,12.25675809,3250.68,16.05,10876.12,15.11,1356.89,17.86,1.309481666,1.232789282,1.457155299
4,73,6.880679874,1583.37,7.92,5601.23,7.78,888.25,9.04,1.151049045,1.130702219,1.313823658
4,74,10.79887249,2514.3,12.57,8914.82,12.38,1284.68,14.31,1.16401041,1.146415981,1.325138343
4,75,13.0591224,3697.02,18.15,12219.83,16.97,1443.45,17.71,1.389833056,1.299474764,1.356140133
4,76,13.48825154,3367.81,16.83,12201.66,16.95,1623.33,17.3,1.247752531,1.256649162,1.28259767
4,77,14.25952381,3750.62,18.59,13522.36,18.78,1818.09,18.93,1.303690099,1.317014527,1.327533812
4,78,13.23570791,3051.18,15.02,10478.81,14.55,1351.47,16.76,1.134808965,1.099298964,1.266271522
4,79,8.612613222,2044.25,10.13,6904.2,9.59,1058.85,10.48,1.176181925,1.113483185,1.216819998
4,80,11.04565487,2845.53,14.18,9939.1,13.8,1121.43,14.49,1.283762725,1.249360057,1.31182806
4,81,11.99574139,2967.97,14.81,10467.67,14.54,1356.71,15.23,1.234604808,1.212096821,1.269617234
4,82,7.955004718,2132.31,10.54,7197.13,10,906.07,10.79,1.324952074,1.257070279,1.356378831
4,83,5.288004054,1150.54,5.75,4405.72,6.12,639.06,6.29,1.087366791,1.15733648,1.189484716
4,84,3.865373996,920.36,4.6,3199.46,4.44,502.28,4.47,1.190053021,1.148659872,1.156421087
4,85,4.719864407,1231.31,6.13,4197.43,5.83,676.12,7.16,1.298766124,1.235204976,1.516992732
4,86,2.188357943,728.2,3.46,1905.34,2.65,438.92,4.39,1.581094176,1.210953632,2.006070357
4,87,3.473422137,988.74,4.94,3055.24,4.24,566.55,5.35,1.422228513,1.220698157,1.540267721
4,88,15.63865491,3713.02,18.5,13223.36,18.37,1295.48,17.25,1.182966189,1.174653454,1.103036041
4,89,11.71755565,3070.32,15.25,10590.9,14.71,1279.36,15.51,1.301465976,1.255381279,1.323654904
4,90,8.097511954,2289.41,11.43,7482.38,10.39,999.41,9.73,1.41154469,1.283110177,1.20160366
4,91,7.980474815,2242.89,10.56,7324.89,10.17,1003.23,10.67,1.323229538,1.274360265,1.337013179
4,92,5.343309442,1290.74,6.45,4349.12,6.04,712.41,7.04,1.207117063,1.130385591,1.317535523
4,93,5.481305817,1289.97,6.45,4876.45,6.77,722.66,6.57,1.1767269,1.235107149,1.198619493
4,94,6.648692969,1786.74,8.93,5943.48,8.25,859.51,9.54,1.343121128,1.240845387,1.434868484
4,95,4.852655948,1342.71,6.71,4419.86,6.14,718.01,7.43,1.382747937,1.265286488,1.531120294
4,96,7.329891942,1920.08,9.59,6242.67,8.67,920.32,9.9,1.308341252,1.182827806,1.350633826
4,97,12.87239238,3201.78,15.85,11079.07,15.39,1216.29,16.01,1.231317344,1.195581951,1.243747046
4,98,13.55130131,3525.9,17.47,11807.25,16.4,1225.34,17.67,1.289175084,1.210215877,1.303933814
4,99,7.310107504,1826.87,9.13,6637.52,9.22,1044.67,10.88,1.248955641,1.261267361,1.488350205
4,100,4.260047535,1207.4,6.03,3620.14,5.03,586.74,5.6,1.415477163,1.180737999,1.314539322
4,101,15.13088202,3775.08,18.7,13262.03,18.42,1412.47,18.4,1.235883009,1.217377809,1.216056009
4,102,18.62420776,4670.44,22.71,15390.61,21.38,1702.63,21.73,1.219380727,1.147968294,1.166761039
4,103,7.821104899,2209.51,10.78,7183.51,9.98,1020.59,10.64,1.378321879,1.276034541,1.360421595
4,104,6.426941915,1936.04,9.61,6074.71,8.44,987.07,9.42,1.495267909,1.313221764,1.46570486
4,105,9.37031009,2924.08,14.41,8837.2,12.27,1231.49,13.84,1.53783598,1.309455064,1.477005549
4,106,10.92265319,2498.62,12.01,8725.57,12.12,1073.85,12.16,1.099549696,1.109620509,1.113282623
4,107,11.06436378,3973.53,17.85,11918.9,16.55,1321.36,13.27,1.61328752,1.495793191,1.19934596
4,108,9.055544742,2431.04,12.14,7808.45,10.85,1096.5,11.23,1.340615098,1.19816094,1.24012418
4,109,7.028883033,1659.17,8.3,5968.89,8.29,859.44,9.9,1.180841958,1.179419256,1.408474142
4,110,9.822527564,2537,12.52,8690.63,12.07,1247.94,12.83,1.27462101,1.228807954,1.306181114
4,111,7.909247333,1966.42,9.83,6508.08,9.04,1067.14,11.87,1.242848982,1.1429659,1.500774916
4,112,11.75144983,2909.73,14.52,10113.96,14.05,1119.97,14.99,1.235592222,1.195597157,1.275587287
4,113,16.92019049,4656.83,22.09,15686.28,21.79,1945.2,23.12,1.305540857,1.28781056,1.366414876
4,114,8.810272242,2182.03,10.89,7752.83,10.77,995.02,10.76,1.23605715,1.222436686,1.221301647
5,1,2.727391098,763.26,3.69,2595.37,3.6,524.88,3.81,1.352941279,1.319942711,1.396939369
5,2,12.61814598,3183.74,15.74,10924.89,15.17,1306.14,15.57,1.247409883,1.202236844,1.233937223
5,3,2.881508344,1158.07,5.62,2944.05,4.09,633.57,4.64,1.950367422,1.419395508,1.610267765
5,4,1.260751994,430.28,2.03,1263.02,1.75,325.08,2.18,1.61015014,1.388060466,1.729126752
5,5,0,0,0,0,0,0,0,NA,NA,NA
5,6,12.09799135,3179.29,15.55,10505.15,14.59,1295.36,15.93,1.285337338,1.205985323,1.316747511
5,7,3.46837703,1022.39,4.99,3503.7,4.87,607.77,5.15,1.438713253,1.404114938,1.484844339
5,8,10.71790751,2917.09,14.2,9477.48,13.16,1285.67,14.14,1.324885477,1.227851611,1.319287369
5,9,5.937370214,1584.27,7.8,5454.98,7.58,749.5,7.5,1.313712926,1.276659485,1.263185506
5,10,8.115650925,2217.26,10.92,6861.47,9.53,1208.61,12.36,1.345548262,1.174274262,1.522983198
5,11,5.047622043,1650.66,7.49,5305.48,7.37,834.32,7.4,1.483867044,1.460093473,1.466036866
5,12,6.212348053,1698.03,8.08,5780.48,8.03,871.45,7.89,1.300635433,1.292586946,1.270051184
5,13,5.534381644,1408.66,6.87,4345.31,6.04,760.61,6.39,1.24133109,1.091359503,1.154600534
5,14,14.6242124,3930.01,19.29,12740.07,17.69,1528.49,18.86,1.319045394,1.209637792,1.289642101
5,15,12.89818842,3480.26,17.2,11683.47,16.23,1171.29,16.7,1.333520603,1.258316243,1.294755469
5,16,10.32270189,2448.78,11.85,8822.93,12.25,1115.18,12.27,1.147955266,1.186704811,1.188642289
5,17,8.719750822,2191.81,10.84,7551.09,10.49,960.59,10.6,1.24315479,1.203016028,1.215631067
5,18,6.943290125,1802.55,8.88,5959.43,8.28,815.5,8.55,1.278932587,1.192518223,1.231404686
5,19,7.39251528,2497.83,12.24,9832.72,13.66,1490.73,11.86,1.655728739,1.847814916,1.604325396
5,20,3.876659078,1091.48,5.33,4033.63,5.6,786.63,6.53,1.374895211,1.44454281,1.684440099
5,21,14.20396109,3633.82,17.96,12522.74,17.39,1426.41,17.75,1.264436018,1.224306367,1.24965141
5,22,11.81422778,2976.85,14.7,10205.82,14.17,1248.38,14.63,1.24426245,1.199401286,1.23833739
5,23,2.075627647,556.67,2.66,1741.8,2.42,361.44,2.7,1.28154007,1.165912394,1.300811349
5,24,4.746499688,1462.78,7.09,4171.74,5.79,738.83,6.72,1.493732322,1.219846283,1.415780141
5,25,2.550953056,1039.52,5.07,2566.23,3.56,611.84,4.8,1.987492474,1.395556846,1.88164968
5,26,5.103927144,1163.89,5.61,4226.71,5.87,719.08,6.1,1.099153621,1.150094787,1.195158126
5,27,4.982401121,1609.54,7.85,4405.22,6.12,628.69,6.25,1.575545567,1.228323423,1.25441526
5,28,2.276358113,709.79,3.42,2770.5,3.85,504.3,3.45,1.502399811,1.691298033,1.515578757
5,29,8.503668101,2314.44,11.31,7671.86,10.66,1123.14,11.98,1.330014279,1.253576677,1.408803808
5,30,1.880003349,504.25,2.32,1502.72,2.09,316.75,2.42,1.234040355,1.111700147,1.28723175
5,31,4.067198514,1055.41,5.07,3776.54,5.25,647.08,5.92,1.246558284,1.290814791,1.455547345
5,32,11.21007879,2895.6,14.31,10121.37,14.06,1086.95,13.64,1.276529832,1.254228473,1.216762188
5,33,11.58122865,2866.28,14.19,9590.28,13.32,1114.75,13.37,1.2252586,1.150137037,1.154454368
